# Omega OM-92b Logger 
Time Zone UTC + -4 hours

# Configuration :
DeviceID,15531
LoggingStart,Button Press
LoggingStartTime,05.31 13:38:00
LoggingInterval,1 hour
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,NA
TemperatureAlarmThresholdLow,NA
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,NA
HumidityAlarmThresholdLow,NA
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2021-04-23,15:00:00,,2021-04-23 15:00:00,21.5232,25.7786,1.08364
,,2,2021-04-23,16:00:00,,2021-04-23 16:00:00,21.5499,25.5344,0.974028
,,3,2021-04-23,17:00:00,,2021-04-23 17:00:00,21.5499,24.3412,0.310593
,,4,2021-04-23,18:00:00,,2021-04-23 18:00:00,21.4538,24.5396,0.341458
,,5,2021-04-23,19:00:00,,2021-04-23 19:00:00,21.3256,24.2161,0.0497226
,,6,2021-04-23,20:00:00,,2021-04-23 20:00:00,21.3096,24.8692,0.403804
,,7,2021-04-23,21:00:00,,2021-04-23 21:00:00,21.3256,24.7623,0.357849
,,8,2021-04-23,22:00:00,,2021-04-23 22:00:00,21.3844,25.0492,0.567116
,,9,2021-04-23,23:00:00,,2021-04-23 23:00:00,21.3256,25.4643,0.745041
,,10,2021-04-24,00:00:00,,2021-04-24 00:00:00,21.4805,25.7267,1.01924
,,11,2021-04-24,01:00:00,,2021-04-24 01:00:00,21.4538,26.6972,1.5124
,,12,2021-04-24,02:00:00,,2021-04-24 02:00:00,21.3844,26.9902,1.60544
,,13,2021-04-24,03:00:00,,2021-04-24 03:00:00,21.3684,28.5649,2.38652
,,14,2021-04-24,04:00:00,,2021-04-24 04:00:00,21.4805,28.1468,2.27582
,,15,2021-04-24,05:00:00,,2021-04-24 05:00:00,21.4538,28.9067,2.62762
,,16,2021-04-24,06:00:00,,2021-04-24 06:00:00,21.4218,28.1987,2.25116
,,17,2021-04-24,07:00:00,,2021-04-24 07:00:00,21.3844,28.0217,2.13061
,,18,2021-04-24,08:00:00,,2021-04-24 08:00:00,21.4645,28.2628,2.31982
,,19,2021-04-24,09:00:00,,2021-04-24 09:00:00,21.5927,29.1417,2.86164
,,20,2021-04-24,10:00:00,,2021-04-24 10:00:00,21.6461,27.4052,2.04323
,,21,2021-04-24,11:00:00,,2021-04-24 11:00:00,21.7475,25.6748,1.21842
,,22,2021-04-24,12:00:00,,2021-04-24 12:00:00,21.7315,25.3391,1.02164
,,23,2021-04-24,13:00:00,,2021-04-24 13:00:00,21.8009,27.2862,2.11493
,,24,2021-04-24,14:00:00,,2021-04-24 14:00:00,21.9024,27.3259,2.22228
,,25,2021-04-24,15:00:00,,2021-04-24 15:00:00,22.0306,27.3655,2.35251
,,26,2021-04-24,16:00:00,,2021-04-24 16:00:00,22.116,27.7226,2.60823
,,27,2021-04-24,17:00:00,,2021-04-24 17:00:00,21.8917,27.2465,2.1723
,,28,2021-04-24,18:00:00,,2021-04-24 18:00:00,21.5232,27.2038,1.83461
,,29,2021-04-24,19:00:00,,2021-04-24 19:00:00,21.2989,27.2343,1.6581
,,30,2021-04-24,20:00:00,,2021-04-24 20:00:00,21.4645,27.8935,2.13512
,,31,2021-04-24,21:00:00,,2021-04-24 21:00:00,21.5927,26.7887,1.67895
,,32,2021-04-24,22:00:00,,2021-04-24 22:00:00,21.5766,27.1702,1.86307
,,33,2021-04-24,23:00:00,,2021-04-24 23:00:00,21.5499,27.0329,1.76928
,,34,2021-04-25,00:00:00,,2021-04-25 00:00:00,21.3844,27.4571,1.84533
,,35,2021-04-25,01:00:00,,2021-04-25 01:00:00,21.4805,28.1163,2.26058
,,36,2021-04-25,02:00:00,,2021-04-25 02:00:00,21.5499,29.8131,3.14661
,,37,2021-04-25,03:00:00,,2021-04-25 03:00:00,21.2242,31.7479,3.75541
,,38,2021-04-25,04:00:00,,2021-04-25 04:00:00,21.3256,33.8354,4.75334
,,39,2021-04-25,05:00:00,,2021-04-25 05:00:00,21.4965,35.4681,5.58167
,,40,2021-04-25,06:00:00,,2021-04-25 06:00:00,21.5072,37.0703,6.23035
,,41,2021-04-25,07:00:00,,2021-04-25 07:00:00,21.3844,38.3185,6.60217
,,42,2021-04-25,08:00:00,,2021-04-25 08:00:00,21.4645,40.0244,7.30927
,,43,2021-04-25,09:00:00,,2021-04-25 09:00:00,21.4378,40.6744,7.52124
,,44,2021-04-25,10:00:00,,2021-04-25 10:00:00,21.4538,39.4293,7.08073
,,45,2021-04-25,11:00:00,,2021-04-25 11:00:00,21.3256,37.0031,6.04287
,,46,2021-04-25,12:00:00,,2021-04-25 12:00:00,21.6461,34.9584,5.50485
,,47,2021-04-25,13:00:00,,2021-04-25 13:00:00,21.4538,32.6757,4.36659
,,48,2021-04-25,14:00:00,,2021-04-25 14:00:00,21.3256,30.5882,3.31555
,,49,2021-04-25,15:00:00,,2021-04-25 15:00:00,21.4805,28.5649,2.48315
,,50,2021-04-25,16:00:00,,2021-04-25 16:00:00,21.3256,27.4296,1.78094
,,51,2021-04-25,17:00:00,,2021-04-25 17:00:00,21.3416,26.8254,1.48335
,,52,2021-04-25,18:00:00,,2021-04-25 18:00:00,21.4378,26.5507,1.42191
,,53,2021-04-25,19:00:00,,2021-04-25 19:00:00,21.6354,25.9464,1.26953
,,54,2021-04-25,20:00:00,,2021-04-25 20:00:00,21.5339,25.9403,1.17979
,,55,2021-04-25,21:00:00,,2021-04-25 21:00:00,21.6354,24.6372,0.550204
,,56,2021-04-25,22:00:00,,2021-04-25 22:00:00,21.5072,23.5569,-0.177365
,,57,2021-04-25,23:00:00,,2021-04-25 23:00:00,21.4645,23.1174,-0.472318
,,58,2021-04-26,00:00:00,,2021-04-26 00:00:00,21.5499,22.4491,-0.802998
,,59,2021-04-26,01:00:00,,2021-04-26 01:00:00,21.4645,22.1378,-1.06563
,,60,2021-04-26,02:00:00,,2021-04-26 02:00:00,21.4965,22.0737,-1.07845
,,61,2021-04-26,03:00:00,,2021-04-26 03:00:00,21.5339,21.8326,-1.19722
,,62,2021-04-26,04:00:00,,2021-04-26 04:00:00,21.5499,21.3474,-1.49036
,,63,2021-04-26,05:00:00,,2021-04-26 05:00:00,21.5927,21.0849,-1.62319
,,64,2021-04-26,06:00:00,,2021-04-26 06:00:00,21.5499,20.8225,-1.829
,,65,2021-04-26,07:00:00,,2021-04-26 07:00:00,21.5072,20.6577,-1.97235
,,66,2021-04-26,08:00:00,,2021-04-26 08:00:00,21.5072,20.56,-2.03662
,,67,2021-04-26,09:00:00,,2021-04-26 09:00:00,21.6888,20.2274,-2.10718
,,68,2021-04-26,10:00:00,,2021-04-26 10:00:00,21.7048,19.8703,-2.33505
,,69,2021-04-26,11:00:00,,2021-04-26 11:00:00,21.7048,18.9242,-2.99307
,,70,2021-04-26,12:00:00,,2021-04-26 12:00:00,21.6194,17.6181,-4.02098
,,71,2021-04-26,13:00:00,,2021-04-26 13:00:00,21.5927,16.5713,-4.85676
,,72,2021-04-26,14:00:00,,2021-04-26 14:00:00,21.3844,16.1715,-5.34804
,,73,2021-04-26,15:00:00,,2021-04-26 15:00:00,21.6087,15.613,-5.63015
,,74,2021-04-26,16:00:00,,2021-04-26 16:00:00,21.566,18.4482,-3.44916
,,75,2021-04-26,17:00:00,,2021-04-26 17:00:00,21.566,19.4888,-2.7115
,,76,2021-04-26,18:00:00,,2021-04-26 18:00:00,21.4538,19.971,-2.47428
,,77,2021-04-26,19:00:00,,2021-04-26 19:00:00,21.6888,19.3484,-2.70769
,,78,2021-04-26,20:00:00,,2021-04-26 20:00:00,21.5499,18.558,-3.38271
,,79,2021-04-26,21:00:00,,2021-04-26 21:00:00,21.5339,19.0158,-3.06871
,,80,2021-04-26,22:00:00,,2021-04-26 22:00:00,21.566,17.8744,-3.8718
,,81,2021-04-26,23:00:00,,2021-04-26 23:00:00,21.5072,18.2956,-3.60853
,,82,2021-04-27,00:00:00,,2021-04-27 00:00:00,21.6087,21.9638,-1.05285
,,83,2021-04-27,01:00:00,,2021-04-27 01:00:00,21.5766,24.3229,0.322776
,,84,2021-04-27,02:00:00,,2021-04-27 02:00:00,21.5339,25.2934,0.828619
,,85,2021-04-27,03:00:00,,2021-04-27 03:00:00,21.6194,25.5924,1.06463
,,86,2021-04-27,04:00:00,,2021-04-27 04:00:00,21.5232,24.8356,0.566252
,,87,2021-04-27,05:00:00,,2021-04-27 05:00:00,21.5766,24.5731,0.464383
,,88,2021-04-27,06:00:00,,2021-04-27 06:00:00,21.4645,24.6555,0.41572
,,89,2021-04-27,07:00:00,,2021-04-27 07:00:00,21.6087,24.3839,0.384544
,,90,2021-04-27,08:00:00,,2021-04-27 08:00:00,21.4965,23.8773,-0.000198553
,,91,2021-04-27,09:00:00,,2021-04-27 09:00:00,21.5499,22.4674,-0.791828
,,92,2021-04-27,10:00:00,,2021-04-27 10:00:00,21.6087,21.6739,-1.23436
,,93,2021-04-27,11:00:00,,2021-04-27 11:00:00,21.6194,21.7746,-1.16215
,,94,2021-04-27,12:00:00,,2021-04-27 12:00:00,21.7208,22.6047,-0.564966
,,95,2021-04-27,13:00:00,,2021-04-27 13:00:00,21.6888,23.6423,0.0255906
,,96,2021-04-27,14:00:00,,2021-04-27 14:00:00,21.5766,25.3696,0.906754
,,97,2021-04-27,15:00:00,,2021-04-27 15:00:00,21.5232,26.7613,1.60525
,,98,2021-04-27,16:00:00,,2021-04-27 16:00:00,21.4645,27.0359,1.69771
,,99,2021-04-27,17:00:00,,2021-04-27 17:00:00,21.6354,25.6382,1.10312
,,100,2021-04-27,18:00:00,,2021-04-27 18:00:00,21.6194,24.8173,0.63753
,,101,2021-04-27,19:00:00,,2021-04-27 19:00:00,21.7208,24.8966,0.767837
,,102,2021-04-27,20:00:00,,2021-04-27 20:00:00,21.6781,25.3178,0.964534
,,103,2021-04-27,21:00:00,,2021-04-27 21:00:00,21.7208,25.5528,1.12935
,,104,2021-04-27,22:00:00,,2021-04-27 22:00:00,21.5766,25.7267,1.10107
,,105,2021-04-27,23:00:00,,2021-04-27 23:00:00,21.7048,29.5171,3.13942
,,106,2021-04-28,00:00:00,,2021-04-28 00:00:00,21.5499,33.5088,4.81125
,,107,2021-04-28,01:00:00,,2021-04-28 01:00:00,21.5072,35.3491,5.54261
,,108,2021-04-28,02:00:00,,2021-04-28 02:00:00,21.5072,36.2982,5.92541
,,109,2021-04-28,03:00:00,,2021-04-28 03:00:00,21.3684,36.8627,6.02574
,,110,2021-04-28,04:00:00,,2021-04-28 04:00:00,21.5339,37.4365,6.39677
,,111,2021-04-28,05:00:00,,2021-04-28 05:00:00,21.4805,38.9654,6.93186
,,112,2021-04-28,06:00:00,,2021-04-28 06:00:00,21.5232,39.7589,7.26451
,,113,2021-04-28,07:00:00,,2021-04-28 07:00:00,21.3951,40.1099,7.27826
,,114,2021-04-28,08:00:00,,2021-04-28 08:00:00,21.4538,40.5829,7.5026
,,115,2021-04-28,09:00:00,,2021-04-28 09:00:00,21.5499,41.5442,7.93263
,,116,2021-04-28,10:00:00,,2021-04-28 10:00:00,21.4111,42.2187,8.04449
,,117,2021-04-28,11:00:00,,2021-04-28 11:00:00,21.3844,42.6459,8.16867
,,118,2021-04-28,12:00:00,,2021-04-28 12:00:00,21.3523,44.7333,8.84557
,,119,2021-04-28,13:00:00,,2021-04-28 13:00:00,21.5072,46.6743,9.61753
,,120,2021-04-28,14:00:00,,2021-04-28 14:00:00,21.3416,47.6265,9.76746
,,121,2021-04-28,15:00:00,,2021-04-28 15:00:00,21.3256,50.4982,10.6293
,,122,2021-04-28,16:00:00,,2021-04-28 16:00:00,21.4111,51.4778,10.9971
,,123,2021-04-28,17:00:00,,2021-04-28 17:00:00,21.5232,51.368,11.0684
,,124,2021-04-28,18:00:00,,2021-04-28 18:00:00,21.4965,52.0272,11.2361
,,125,2021-04-28,19:00:00,,2021-04-28 19:00:00,21.6354,52.369,11.4634
,,126,2021-04-28,20:00:00,,2021-04-28 20:00:00,21.3416,54.1207,11.6892
,,127,2021-04-28,21:00:00,,2021-04-28 21:00:00,21.5499,53.2021,11.6231
,,128,2021-04-28,22:00:00,,2021-04-28 22:00:00,21.2829,51.1757,10.7903
,,129,2021-04-28,23:00:00,,2021-04-28 23:00:00,21.4538,49.3568,10.404
,,130,2021-04-29,00:00:00,,2021-04-29 00:00:00,21.2509,49.0364,10.1202
,,131,2021-04-29,01:00:00,,2021-04-29 01:00:00,21.4378,48.0903,10.0002
,,132,2021-04-29,02:00:00,,2021-04-29 02:00:00,21.6354,46.9734,9.82975
,,133,2021-04-29,03:00:00,,2021-04-29 03:00:00,21.4538,46.9215,9.64753
,,134,2021-04-29,04:00:00,,2021-04-29 04:00:00,21.4218,46.7811,9.57363
,,135,2021-04-29,05:00:00,,2021-04-29 05:00:00,21.4538,46.2959,9.4476
,,136,2021-04-29,06:00:00,,2021-04-29 06:00:00,21.2989,46.2593,9.2947
,,137,2021-04-29,07:00:00,,2021-04-29 07:00:00,21.5339,45.7099,9.33107
,,138,2021-04-29,08:00:00,,2021-04-29 08:00:00,21.5232,45.8656,9.3719
,,139,2021-04-29,09:00:00,,2021-04-29 09:00:00,21.5927,45.7893,9.41033
,,140,2021-04-29,10:00:00,,2021-04-29 10:00:00,21.6354,45.4078,9.32476
,,141,2021-04-29,11:00:00,,2021-04-29 11:00:00,21.3951,45.5573,9.15507
,,142,2021-04-29,12:00:00,,2021-04-29 12:00:00,21.5766,44.9348,9.11582
,,143,2021-04-29,13:00:00,,2021-04-29 13:00:00,21.5339,45.7252,9.33604
,,144,2021-04-29,14:00:00,,2021-04-29 14:00:00,21.5072,46.4393,9.54233
,,145,2021-04-29,15:00:00,,2021-04-29 15:00:00,21.1547,48.5847,9.89371
,,146,2021-04-29,16:00:00,,2021-04-29 16:00:00,21.3951,48.4749,10.0801
,,147,2021-04-29,17:00:00,,2021-04-29 17:00:00,21.3096,48.9296,10.1415
,,148,2021-04-29,18:00:00,,2021-04-29 18:00:00,21.1547,49.5338,10.183
,,149,2021-04-29,19:00:00,,2021-04-29 19:00:00,21.2135,49.1524,10.1212
,,150,2021-04-29,20:00:00,,2021-04-29 20:00:00,21.2829,49.3538,10.2462
,,151,2021-04-29,21:00:00,,2021-04-29 21:00:00,21.3523,49.2531,10.2793
,,152,2021-04-29,22:00:00,,2021-04-29 22:00:00,21.4538,48.9418,10.2775
,,153,2021-04-29,23:00:00,,2021-04-29 23:00:00,21.4111,48.7495,10.1793
,,154,2021-04-30,00:00:00,,2021-04-30 00:00:00,21.4218,46.833,9.59015
,,155,2021-04-30,01:00:00,,2021-04-30 01:00:00,21.4805,44.6662,8.93964
,,156,2021-04-30,02:00:00,,2021-04-30 02:00:00,21.5232,43.4852,8.5817
,,157,2021-04-30,03:00:00,,2021-04-30 03:00:00,21.5072,41.7823,7.97821
,,158,2021-04-30,04:00:00,,2021-04-30 04:00:00,21.4805,41.1872,7.74337
,,159,2021-04-30,05:00:00,,2021-04-30 05:00:00,21.5072,39.7589,7.25017
,,160,2021-04-30,06:00:00,,2021-04-30 06:00:00,21.4378,38.8037,6.83306
,,161,2021-04-30,07:00:00,,2021-04-30 07:00:00,21.5499,38.0133,6.63331
,,162,2021-04-30,08:00:00,,2021-04-30 08:00:00,21.4538,37.8698,6.49275
,,163,2021-04-30,09:00:00,,2021-04-30 09:00:00,21.5339,37.3266,6.35409
,,164,2021-04-30,10:00:00,,2021-04-30 10:00:00,21.5232,37.2168,6.30181
,,165,2021-04-30,11:00:00,,2021-04-30 11:00:00,21.566,36.0357,5.87244
,,166,2021-04-30,12:00:00,,2021-04-30 12:00:00,21.5232,35.2331,5.50936
,,167,2021-04-30,13:00:00,,2021-04-30 13:00:00,21.5072,34.1711,5.05465
,,168,2021-04-30,14:00:00,,2021-04-30 14:00:00,21.4218,34.0734,4.9384
,,169,2021-04-30,15:00:00,,2021-04-30 15:00:00,21.5766,33.8048,4.9609
,,170,2021-04-30,16:00:00,,2021-04-30 16:00:00,21.566,32.7306,4.48874
,,171,2021-04-30,17:00:00,,2021-04-30 17:00:00,21.6087,30.0847,3.32591
,,172,2021-04-30,18:00:00,,2021-04-30 18:00:00,21.6781,27.4693,2.10347
,,173,2021-04-30,19:00:00,,2021-04-30 19:00:00,21.6087,26.6636,1.62721
,,174,2021-04-30,20:00:00,,2021-04-30 20:00:00,21.6354,25.8152,1.1989
,,175,2021-04-30,21:00:00,,2021-04-30 21:00:00,21.5766,25.2689,0.851508
,,176,2021-04-30,22:00:00,,2021-04-30 22:00:00,21.5927,24.9149,0.669336
,,177,2021-04-30,23:00:00,,2021-04-30 23:00:00,21.6194,25.2873,0.897864
,,178,2021-05-01,00:00:00,,2021-05-01 00:00:00,21.6194,25.9007,1.23128
,,179,2021-05-01,01:00:00,,2021-05-01 01:00:00,21.6354,26.038,1.31862
,,180,2021-05-01,02:00:00,,2021-05-01 02:00:00,21.6888,26.0838,1.38864
,,181,2021-05-01,03:00:00,,2021-05-01 03:00:00,21.566,26.0929,1.2888
,,182,2021-05-01,04:00:00,,2021-05-01 04:00:00,21.5927,25.9159,1.21673
,,183,2021-05-01,05:00:00,,2021-05-01 05:00:00,21.6087,26.3584,1.46644
,,184,2021-05-01,06:00:00,,2021-05-01 06:00:00,21.5927,24.9912,0.711738
,,185,2021-05-01,07:00:00,,2021-05-01 07:00:00,21.6354,24.2985,0.358575
,,186,2021-05-01,08:00:00,,2021-05-01 08:00:00,21.7208,23.7736,0.128989
,,187,2021-05-01,09:00:00,,2021-05-01 09:00:00,21.817,23.1876,-0.134157
,,188,2021-05-01,10:00:00,,2021-05-01 10:00:00,21.817,22.4033,-0.607207
,,189,2021-05-01,11:00:00,,2021-05-01 11:00:00,21.7315,21.8936,-0.993942
,,190,2021-05-01,12:00:00,,2021-05-01 12:00:00,21.6194,22.1134,-0.951121
,,191,2021-05-01,13:00:00,,2021-05-01 13:00:00,21.6781,23.2425,-0.21839
,,192,2021-05-01,14:00:00,,2021-05-01 14:00:00,21.6621,22.4308,-0.720183
,,193,2021-05-01,15:00:00,,2021-05-01 15:00:00,21.6621,21.973,-1.0025
,,194,2021-05-01,16:00:00,,2021-05-01 16:00:00,21.6194,25.1499,0.822239
,,195,2021-05-01,17:00:00,,2021-05-01 17:00:00,21.6087,25.977,1.26315
,,196,2021-05-01,18:00:00,,2021-05-01 18:00:00,21.6781,24.036,0.244557
,,197,2021-05-01,19:00:00,,2021-05-01 19:00:00,21.6354,21.1032,-1.57581
,,198,2021-05-01,20:00:00,,2021-05-01 20:00:00,21.7048,21.4511,-1.29515
,,199,2021-05-01,21:00:00,,2021-05-01 21:00:00,21.6781,22.4308,-0.706756
,,200,2021-05-01,22:00:00,,2021-05-01 22:00:00,21.6354,24.329,0.375935
,,201,2021-05-01,23:00:00,,2021-05-01 23:00:00,21.6461,25.6413,1.11387
,,202,2021-05-02,00:00:00,,2021-05-02 00:00:00,21.6621,27.7897,2.25253
,,203,2021-05-02,01:00:00,,2021-05-02 01:00:00,21.7048,29.1661,2.97031
,,204,2021-05-02,02:00:00,,2021-05-02 02:00:00,21.6888,30.341,3.51568
,,205,2021-05-02,03:00:00,,2021-05-02 03:00:00,21.6354,31.6899,4.08797
,,206,2021-05-02,04:00:00,,2021-05-02 04:00:00,21.6354,32.7489,4.5575
,,207,2021-05-02,05:00:00,,2021-05-02 05:00:00,21.7315,33.0419,4.76924
,,208,2021-05-02,06:00:00,,2021-05-02 06:00:00,21.7208,34.0581,5.19489
,,209,2021-05-02,07:00:00,,2021-05-02 07:00:00,21.7208,34.461,5.36416
,,210,2021-05-02,08:00:00,,2021-05-02 08:00:00,21.7475,34.3053,5.32246
,,211,2021-05-02,09:00:00,,2021-05-02 09:00:00,21.6781,33.7743,5.03705
,,212,2021-05-02,10:00:00,,2021-05-02 10:00:00,21.7208,34.2199,5.26307
,,213,2021-05-02,11:00:00,,2021-05-02 11:00:00,21.7903,33.5882,5.0561
,,214,2021-05-02,12:00:00,,2021-05-02 12:00:00,21.7208,34.0642,5.19747
,,215,2021-05-02,13:00:00,,2021-05-02 13:00:00,21.8597,34.6349,5.55901
,,216,2021-05-02,14:00:00,,2021-05-02 14:00:00,21.9184,34.9096,5.72481
,,217,2021-05-02,15:00:00,,2021-05-02 15:00:00,21.5927,35.0011,5.47537
,,218,2021-05-02,16:00:00,,2021-05-02 16:00:00,21.6354,36.2463,6.01822
,,219,2021-05-02,17:00:00,,2021-05-02 17:00:00,21.6354,35.7763,5.82937
,,220,2021-05-02,18:00:00,,2021-05-02 18:00:00,21.7208,35.5718,5.82202
,,221,2021-05-02,19:00:00,,2021-05-02 19:00:00,21.7048,36.5454,6.1988
,,222,2021-05-02,20:00:00,,2021-05-02 20:00:00,21.6194,37.5006,6.49758
,,223,2021-05-02,21:00:00,,2021-05-02 21:00:00,21.6781,39.7223,7.38965
,,224,2021-05-02,22:00:00,,2021-05-02 22:00:00,21.6781,42.2675,8.30224
,,225,2021-05-02,23:00:00,,2021-05-02 23:00:00,21.6781,43.1189,8.59672
,,226,2021-05-03,00:00:00,,2021-05-03 00:00:00,21.7048,42.4689,8.39646
,,227,2021-05-03,01:00:00,,2021-05-03 01:00:00,21.6194,41.5351,7.99186
,,228,2021-05-03,02:00:00,,2021-05-03 02:00:00,21.7315,40.7355,7.80689
,,229,2021-05-03,03:00:00,,2021-05-03 03:00:00,21.5339,41.2879,7.82725
,,230,2021-05-03,04:00:00,,2021-05-03 04:00:00,21.7208,41.6022,8.10693
,,231,2021-05-03,05:00:00,,2021-05-03 05:00:00,21.5766,42.1576,8.17241
,,232,2021-05-03,06:00:00,,2021-05-03 06:00:00,21.7315,42.1607,8.31306
,,233,2021-05-03,07:00:00,,2021-05-03 07:00:00,21.6354,41.1994,7.88693
,,234,2021-05-03,08:00:00,,2021-05-03 08:00:00,21.6194,41.9654,8.14357
,,235,2021-05-03,09:00:00,,2021-05-03 09:00:00,21.5927,42.414,8.27621
,,236,2021-05-03,10:00:00,,2021-05-03 10:00:00,21.6194,42.8565,8.45345
,,237,2021-05-03,11:00:00,,2021-05-03 11:00:00,21.6194,43.1403,8.55095
,,238,2021-05-03,12:00:00,,2021-05-03 12:00:00,21.5232,43.9612,8.74275
,,239,2021-05-03,13:00:00,,2021-05-03 13:00:00,21.5927,43.5676,8.6725
,,240,2021-05-03,14:00:00,,2021-05-03 14:00:00,21.6087,44.2756,8.92569
,,241,2021-05-03,15:00:00,,2021-05-03 15:00:00,21.5766,45.7801,9.39277
,,242,2021-05-03,16:00:00,,2021-05-03 16:00:00,21.6888,47.0375,9.89886
,,243,2021-05-03,17:00:00,,2021-05-03 17:00:00,21.566,45.3346,9.23766
,,244,2021-05-03,18:00:00,,2021-05-03 18:00:00,21.5072,44.9866,9.06989
,,245,2021-05-03,19:00:00,,2021-05-03 19:00:00,21.7315,43.7598,8.86334
,,246,2021-05-03,20:00:00,,2021-05-03 20:00:00,21.6461,43.8666,8.82209
,,247,2021-05-03,21:00:00,,2021-05-03 21:00:00,21.6781,44.8493,9.17969
,,248,2021-05-03,22:00:00,,2021-05-03 22:00:00,21.6194,45.6611,9.39292
,,249,2021-05-03,23:00:00,,2021-05-03 23:00:00,21.4645,45.1179,9.07431
,,250,2021-05-04,00:00:00,,2021-05-04 00:00:00,21.5766,44.6174,9.01065
,,251,2021-05-04,01:00:00,,2021-05-04 01:00:00,21.7048,44.0803,8.94728
,,252,2021-05-04,02:00:00,,2021-05-04 02:00:00,21.6461,43.7568,8.78496
,,253,2021-05-04,03:00:00,,2021-05-04 03:00:00,21.5927,43.4577,8.63516
,,254,2021-05-04,04:00:00,,2021-05-04 04:00:00,21.7048,42.9084,8.54849
,,255,2021-05-04,05:00:00,,2021-05-04 05:00:00,21.6461,43.0671,8.54997
,,256,2021-05-04,06:00:00,,2021-05-04 06:00:00,21.6194,42.9572,8.48811
,,257,2021-05-04,07:00:00,,2021-05-04 07:00:00,21.5927,43.3692,8.60502
,,258,2021-05-04,08:00:00,,2021-05-04 08:00:00,21.4805,43.9612,8.70405
,,259,2021-05-04,09:00:00,,2021-05-04 09:00:00,21.5927,43.8087,8.75415
,,260,2021-05-04,10:00:00,,2021-05-04 10:00:00,21.7208,43.6652,8.82162
,,261,2021-05-04,11:00:00,,2021-05-04 11:00:00,21.5927,44.2084,8.88868
,,262,2021-05-04,12:00:00,,2021-05-04 12:00:00,21.7208,44.3,9.03553
,,263,2021-05-04,13:00:00,,2021-05-04 13:00:00,21.6087,44.4739,8.99196
,,264,2021-05-04,14:00:00,,2021-05-04 14:00:00,21.6354,44.7211,9.09842
,,265,2021-05-04,15:00:00,,2021-05-04 15:00:00,21.6194,45.304,9.27619
,,266,2021-05-04,16:00:00,,2021-05-04 16:00:00,21.5232,46.8177,9.67788
,,267,2021-05-04,17:00:00,,2021-05-04 17:00:00,21.5927,47.1992,9.86234
,,268,2021-05-04,18:00:00,,2021-05-04 18:00:00,21.6621,47.4769,10.0134
,,269,2021-05-04,19:00:00,,2021-05-04 19:00:00,21.6781,48.3314,10.295
,,270,2021-05-04,20:00:00,,2021-05-04 20:00:00,21.6888,48.6061,10.3898
,,271,2021-05-04,21:00:00,,2021-05-04 21:00:00,21.6888,48.4932,10.3549
,,272,2021-05-04,22:00:00,,2021-05-04 22:00:00,21.5499,47.9469,10.0581
,,273,2021-05-04,23:00:00,,2021-05-04 23:00:00,21.6888,48.4352,10.337
,,274,2021-05-05,00:00:00,,2021-05-05 00:00:00,21.7208,47.068,9.9378
,,275,2021-05-05,01:00:00,,2021-05-05 01:00:00,21.6087,45.1362,9.21133
,,276,2021-05-05,02:00:00,,2021-05-05 02:00:00,21.5339,43.595,8.62867
,,277,2021-05-05,03:00:00,,2021-05-05 03:00:00,21.6781,42.7558,8.47175
,,278,2021-05-05,04:00:00,,2021-05-05 04:00:00,21.6781,42.3987,8.34797
,,279,2021-05-05,05:00:00,,2021-05-05 05:00:00,21.6194,42.2065,8.22798
,,280,2021-05-05,06:00:00,,2021-05-05 06:00:00,21.5232,42.0356,8.08158
,,281,2021-05-05,07:00:00,,2021-05-05 07:00:00,21.6087,41.59,8.00169
,,282,2021-05-05,08:00:00,,2021-05-05 08:00:00,21.6194,40.6897,7.68972
,,283,2021-05-05,09:00:00,,2021-05-05 09:00:00,21.6461,40.0275,7.47305
,,284,2021-05-05,10:00:00,,2021-05-05 10:00:00,21.566,39.823,7.32632
,,285,2021-05-05,11:00:00,,2021-05-05 11:00:00,21.6781,39.3194,7.2405
,,286,2021-05-05,12:00:00,,2021-05-05 12:00:00,21.7315,38.9532,7.15143
,,287,2021-05-05,13:00:00,,2021-05-05 13:00:00,21.6354,38.7152,6.97611
,,288,2021-05-05,14:00:00,,2021-05-05 14:00:00,21.7048,37.9919,6.76303
,,289,2021-05-05,15:00:00,,2021-05-05 15:00:00,21.7048,38.0682,6.79226
,,290,2021-05-05,16:00:00,,2021-05-05 16:00:00,21.5339,40.6958,7.61522
,,291,2021-05-05,17:00:00,,2021-05-05 17:00:00,21.6888,37.0153,6.37003
,,292,2021-05-05,18:00:00,,2021-05-05 18:00:00,21.6621,36.0266,5.95382
,,293,2021-05-05,19:00:00,,2021-05-05 19:00:00,21.7315,35.1293,5.65059
,,294,2021-05-05,20:00:00,,2021-05-05 20:00:00,21.6461,33.814,5.02577
,,295,2021-05-05,21:00:00,,2021-05-05 21:00:00,21.6888,33.7865,5.05162
,,296,2021-05-05,22:00:00,,2021-05-05 22:00:00,21.6194,35.0103,5.50269
,,297,2021-05-05,23:00:00,,2021-05-05 23:00:00,21.6087,35.1293,5.54222
,,298,2021-05-06,00:00:00,,2021-05-06 00:00:00,21.6087,34.8272,5.41768
