# Omega OM-92b Logger 
Time Zone UTC + -4 hours

# Configuration :
DeviceID,15512
LoggingStart,Button Press
LoggingStartTime,05.31 13:25:00
LoggingInterval,1 hour
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,NA
TemperatureAlarmThresholdLow,NA
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,NA
HumidityAlarmThresholdLow,NA
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,294,2021-05-05,20:00:00,,2021-05-05 20:00:00,22.3243,33.7652,5.60058
,,295,2021-05-05,21:00:00,,2021-05-05 21:00:00,22.2976,33.8201,5.60059
,,296,2021-05-05,22:00:00,,2021-05-05 22:00:00,22.2709,34.9523,6.05322
,,297,2021-05-05,23:00:00,,2021-05-05 23:00:00,22.1588,35.0835,6.0086
,,298,2021-05-06,00:00:00,,2021-05-06 00:00:00,22.2122,34.7448,5.91524
,,299,2021-05-06,01:00:00,,2021-05-06 01:00:00,22.084,34.2626,5.60047
,,300,2021-05-06,02:00:00,,2021-05-06 02:00:00,22.2709,33.5332,5.45429
,,301,2021-05-06,03:00:00,,2021-05-06 03:00:00,22.2549,33.225,5.3072
,,302,2021-05-06,04:00:00,,2021-05-06 04:00:00,22.3083,32.5078,5.04008
,,303,2021-05-06,05:00:00,,2021-05-06 05:00:00,22.2709,32.2423,4.88967
,,304,2021-05-06,06:00:00,,2021-05-06 06:00:00,22.3083,32.0989,4.85833
,,305,2021-05-06,07:00:00,,2021-05-06 07:00:00,22.4205,32.0348,4.92753
,,306,2021-05-06,08:00:00,,2021-05-06 08:00:00,22.2976,32.4895,5.02265
,,307,2021-05-06,09:00:00,,2021-05-06 09:00:00,22.3671,32.3827,5.03602
,,308,2021-05-06,10:00:00,,2021-05-06 10:00:00,22.351,30.7683,4.28955
,,309,2021-05-06,11:00:00,,2021-05-06 11:00:00,22.1962,29.0684,3.34698
,,310,2021-05-06,12:00:00,,2021-05-06 12:00:00,22.1427,27.9881,2.76552
,,311,2021-05-06,13:00:00,,2021-05-06 13:00:00,22.1855,27.2801,2.44124
,,312,2021-05-06,14:00:00,,2021-05-06 14:00:00,22.3404,26.8864,2.36937
,,313,2021-05-06,15:00:00,,2021-05-06 15:00:00,22.2282,27.2374,2.45578
,,314,2021-05-06,16:00:00,,2021-05-06 16:00:00,22.3777,28.0644,3.00587
,,315,2021-05-06,17:00:00,,2021-05-06 17:00:00,22.3243,25.4459,1.584
,,316,2021-05-06,18:00:00,,2021-05-06 18:00:00,22.1962,25.7694,1.65152
,,317,2021-05-06,19:00:00,,2021-05-06 19:00:00,22.2389,25.391,1.48122
,,318,2021-05-06,20:00:00,,2021-05-06 20:00:00,22.2816,26.6911,2.2167
,,319,2021-05-06,21:00:00,,2021-05-06 21:00:00,22.3243,28.629,3.24169
,,320,2021-05-06,22:00:00,,2021-05-06 22:00:00,22.3938,28.6046,3.2894
,,321,2021-05-06,23:00:00,,2021-05-06 23:00:00,22.3243,28.4642,3.15997
,,322,2021-05-07,00:00:00,,2021-05-07 00:00:00,22.2976,27.8874,2.84769
,,323,2021-05-07,01:00:00,,2021-05-07 01:00:00,22.4365,27.3289,2.68146
,,324,2021-05-07,02:00:00,,2021-05-07 02:00:00,22.2709,27.1855,2.46555
,,325,2021-05-07,03:00:00,,2021-05-07 03:00:00,22.4205,27.2099,2.60623
,,326,2021-05-07,04:00:00,,2021-05-07 04:00:00,22.2549,27.3136,2.51802
,,327,2021-05-07,05:00:00,,2021-05-07 05:00:00,22.2976,26.807,2.29129
,,328,2021-05-07,06:00:00,,2021-05-07 06:00:00,22.2549,26.5568,2.1231
,,329,2021-05-07,07:00:00,,2021-05-07 07:00:00,22.2122,26.5568,2.08661
,,330,2021-05-07,08:00:00,,2021-05-07 08:00:00,22.351,26.7979,2.33215
,,331,2021-05-07,09:00:00,,2021-05-07 09:00:00,22.2549,27.0512,2.38218
,,332,2021-05-07,10:00:00,,2021-05-07 10:00:00,22.4365,27.2282,2.62943
,,333,2021-05-07,11:00:00,,2021-05-07 11:00:00,22.2549,28.3452,3.04096
,,334,2021-05-07,12:00:00,,2021-05-07 12:00:00,22.3083,28.6992,3.26256
,,335,2021-05-07,13:00:00,,2021-05-07 13:00:00,22.351,28.1804,3.04121
,,336,2021-05-07,14:00:00,,2021-05-07 14:00:00,22.4365,29.8283,3.92123
,,337,2021-05-07,15:00:00,,2021-05-07 15:00:00,21.6888,35.3216,5.6917
,,338,2021-05-07,16:00:00,,2021-05-07 16:00:00,22.0733,33.6492,5.33064
,,339,2021-05-07,17:00:00,,2021-05-07 17:00:00,21.9718,33.3471,5.11185
,,340,2021-05-07,18:00:00,,2021-05-07 18:00:00,21.9345,32.1111,4.53745
,,341,2021-05-07,19:00:00,,2021-05-07 19:00:00,21.9612,31.751,4.39946
,,342,2021-05-07,20:00:00,,2021-05-07 20:00:00,22.0146,31.519,4.34123
,,343,2021-05-07,21:00:00,,2021-05-07 21:00:00,21.9718,31.5038,4.2971
,,344,2021-05-07,22:00:00,,2021-05-07 22:00:00,22.0146,31.0246,4.11557
,,345,2021-05-07,23:00:00,,2021-05-07 23:00:00,22.084,33.4905,5.27195
,,346,2021-05-08,00:00:00,,2021-05-08 00:00:00,22.2122,33.3715,5.3331
,,347,2021-05-08,01:00:00,,2021-05-08 01:00:00,22.0466,33.2799,5.14842
,,348,2021-05-08,02:00:00,,2021-05-08 02:00:00,22.1427,33.1762,5.18776
,,349,2021-05-08,03:00:00,,2021-05-08 03:00:00,22.2709,33.1579,5.29212
,,350,2021-05-08,04:00:00,,2021-05-08 04:00:00,22.2816,32.6635,5.08537
,,351,2021-05-08,05:00:00,,2021-05-08 05:00:00,22.1962,31.0735,4.29591
,,352,2021-05-08,06:00:00,,2021-05-08 06:00:00,22.3243,30.3685,4.07977
,,353,2021-05-08,07:00:00,,2021-05-08 07:00:00,22.351,30.7378,4.27538
,,354,2021-05-08,08:00:00,,2021-05-08 08:00:00,22.0733,31.5709,4.41591
,,355,2021-05-08,09:00:00,,2021-05-08 09:00:00,22.2816,32.0256,4.80226
,,356,2021-05-08,10:00:00,,2021-05-08 10:00:00,22.2816,32.3339,4.93969
,,357,2021-05-08,11:00:00,,2021-05-08 11:00:00,22.351,32.639,5.13534
,,358,2021-05-08,12:00:00,,2021-05-08 12:00:00,22.2389,32.0928,4.79501
,,359,2021-05-08,13:00:00,,2021-05-08 13:00:00,21.9718,29.1386,3.18754
,,360,2021-05-08,14:00:00,,2021-05-08 14:00:00,21.9451,27.2892,2.24006
,,361,2021-05-08,15:00:00,,2021-05-08 15:00:00,22.1695,26.4317,1.98391
,,362,2021-05-08,16:00:00,,2021-05-08 16:00:00,22.3243,24.8325,1.24359
,,363,2021-05-08,17:00:00,,2021-05-08 17:00:00,22.1588,25.5619,1.50677
,,364,2021-05-08,18:00:00,,2021-05-08 18:00:00,22.3671,25.4032,1.59683
,,365,2021-05-08,19:00:00,,2021-05-08 19:00:00,22.3777,25.7969,1.82097
,,366,2021-05-08,20:00:00,,2021-05-08 20:00:00,22.4525,26.4408,2.23036
,,367,2021-05-08,21:00:00,,2021-05-08 21:00:00,22.2709,27.155,2.44974
,,368,2021-05-08,22:00:00,,2021-05-08 22:00:00,22.2389,28.4611,3.0849
,,369,2021-05-08,23:00:00,,2021-05-08 23:00:00,22.1427,29.4987,3.50924
,,370,2021-05-09,00:00:00,,2021-05-09 00:00:00,22.4098,29.8863,3.92577
,,371,2021-05-09,01:00:00,,2021-05-09 01:00:00,22.3083,30.2373,4.00416
,,372,2021-05-09,02:00:00,,2021-05-09 02:00:00,22.3671,30.3471,4.10678
,,373,2021-05-09,03:00:00,,2021-05-09 03:00:00,22.3243,30.4417,4.11411
,,374,2021-05-09,04:00:00,,2021-05-09 04:00:00,22.2122,30.3593,3.97821
,,375,2021-05-09,05:00:00,,2021-05-09 05:00:00,22.3083,29.8009,3.7972
,,376,2021-05-09,06:00:00,,2021-05-09 06:00:00,22.3671,29.0959,3.50785
,,377,2021-05-09,07:00:00,,2021-05-09 07:00:00,22.1695,28.9769,3.27924
,,378,2021-05-09,08:00:00,,2021-05-09 08:00:00,22.2389,28.8396,3.27183
,,379,2021-05-09,09:00:00,,2021-05-09 09:00:00,22.2976,28.7297,3.26841
,,380,2021-05-09,10:00:00,,2021-05-09 10:00:00,22.2709,27.2099,2.47818
,,381,2021-05-09,11:00:00,,2021-05-09 11:00:00,22.1855,25.5192,1.50612
,,382,2021-05-09,12:00:00,,2021-05-09 12:00:00,22.1855,24.0787,0.697648
,,383,2021-05-09,13:00:00,,2021-05-09 13:00:00,22.0573,25.5406,1.40882
,,384,2021-05-09,14:00:00,,2021-05-09 14:00:00,22.3083,26.6972,2.24273
,,385,2021-05-09,15:00:00,,2021-05-09 15:00:00,22.116,27.0298,2.25225
,,386,2021-05-09,16:00:00,,2021-05-09 16:00:00,22.2389,26.2638,1.95387
,,387,2021-05-09,17:00:00,,2021-05-09 17:00:00,22.2709,25.684,1.66871
,,388,2021-05-09,18:00:00,,2021-05-09 18:00:00,22.351,25.8549,1.82966
,,389,2021-05-09,19:00:00,,2021-05-09 19:00:00,22.0146,25.3788,1.28392
,,390,2021-05-09,20:00:00,,2021-05-09 20:00:00,22.3938,24.0269,0.843586
,,391,2021-05-09,21:00:00,,2021-05-09 21:00:00,22.2549,27.5334,2.63087
,,392,2021-05-09,22:00:00,,2021-05-09 22:00:00,22.2816,28.809,3.29367
,,393,2021-05-09,23:00:00,,2021-05-09 23:00:00,22.1695,26.0441,1.77705
,,394,2021-05-10,00:00:00,,2021-05-10 00:00:00,22.0039,26.2486,1.74531
,,395,2021-05-10,01:00:00,,2021-05-10 01:00:00,22.3404,26.1875,1.99963
,,396,2021-05-10,02:00:00,,2021-05-10 02:00:00,22.2282,26.4714,2.05509
,,397,2021-05-10,03:00:00,,2021-05-10 03:00:00,22.3404,26.3615,2.09247
,,398,2021-05-10,04:00:00,,2021-05-10 04:00:00,22.2122,26.4958,2.05434
,,399,2021-05-10,05:00:00,,2021-05-10 05:00:00,22.2976,26.5171,2.1386
,,400,2021-05-10,06:00:00,,2021-05-10 06:00:00,22.1,26.5629,1.99405
,,401,2021-05-10,07:00:00,,2021-05-10 07:00:00,22.1588,26.9444,2.24433
,,402,2021-05-10,08:00:00,,2021-05-10 08:00:00,22.3083,27.7409,2.78255
,,403,2021-05-10,09:00:00,,2021-05-10 09:00:00,22.3083,28.7297,3.27761
,,404,2021-05-10,10:00:00,,2021-05-10 10:00:00,22.4365,29.6544,3.83798
,,405,2021-05-10,11:00:00,,2021-05-10 11:00:00,22.4205,30.4112,4.18319
,,406,2021-05-10,12:00:00,,2021-05-10 12:00:00,22.0573,30.3197,3.82528
,,407,2021-05-10,13:00:00,,2021-05-10 13:00:00,22.0306,30.6767,3.96877
,,408,2021-05-10,14:00:00,,2021-05-10 14:00:00,21.9612,29.9382,3.56203
,,409,2021-05-10,15:00:00,,2021-05-10 15:00:00,21.9718,28.6717,2.95911
,,410,2021-05-10,16:00:00,,2021-05-10 16:00:00,22.3404,26.6972,2.27011
,,411,2021-05-10,17:00:00,,2021-05-10 17:00:00,21.9612,29.0196,3.1204
,,412,2021-05-10,18:00:00,,2021-05-10 18:00:00,22.1588,28.455,3.0129
,,413,2021-05-10,19:00:00,,2021-05-10 19:00:00,22.2976,28.7419,3.27443
,,414,2021-05-10,20:00:00,,2021-05-10 20:00:00,22.2282,28.2109,2.95088
,,415,2021-05-10,21:00:00,,2021-05-10 21:00:00,22.1427,26.3005,1.89139
,,416,2021-05-10,22:00:00,,2021-05-10 22:00:00,22.116,25.1072,1.22018
,,417,2021-05-10,23:00:00,,2021-05-10 23:00:00,22.4365,24.799,1.31977
,,418,2021-05-11,00:00:00,,2021-05-11 00:00:00,22.3777,25.2628,1.5285
,,419,2021-05-11,01:00:00,,2021-05-11 01:00:00,22.3404,26.0014,1.89967
,,420,2021-05-11,02:00:00,,2021-05-11 02:00:00,22.2816,26.5171,2.12492
,,421,2021-05-11,03:00:00,,2021-05-11 03:00:00,22.0306,26.978,2.15215
,,422,2021-05-11,04:00:00,,2021-05-11 04:00:00,22.2709,27.0359,2.38796
,,423,2021-05-11,05:00:00,,2021-05-11 05:00:00,22.1855,27.4235,2.51503
,,424,2021-05-11,06:00:00,,2021-05-11 06:00:00,22.1695,27.8019,2.69435
,,425,2021-05-11,07:00:00,,2021-05-11 07:00:00,22.1855,28.0949,2.85598
,,426,2021-05-11,08:00:00,,2021-05-11 08:00:00,22.1962,28.4459,3.04054
,,427,2021-05-11,09:00:00,,2021-05-11 09:00:00,22.1962,28.513,3.07387
,,428,2021-05-11,10:00:00,,2021-05-11 10:00:00,22.1427,28.3604,2.95206
,,429,2021-05-11,11:00:00,,2021-05-11 11:00:00,22.0146,28.2109,2.76717
,,430,2021-05-11,12:00:00,,2021-05-11 12:00:00,22.2816,27.4296,2.60057
,,431,2021-05-11,13:00:00,,2021-05-11 13:00:00,22.0039,27.0329,2.15785
,,432,2021-05-11,14:00:00,,2021-05-11 14:00:00,22.084,26.8925,2.15331
,,433,2021-05-11,15:00:00,,2021-05-11 15:00:00,22.2122,26.8162,2.22304
,,434,2021-05-11,16:00:00,,2021-05-11 16:00:00,22.084,26.1357,1.75331
,,435,2021-05-11,17:00:00,,2021-05-11 17:00:00,22.2709,26.2119,1.9535
,,436,2021-05-11,18:00:00,,2021-05-11 18:00:00,22.2976,26.6789,2.22397
,,437,2021-05-11,19:00:00,,2021-05-11 19:00:00,22.2282,27.0481,2.35774
,,438,2021-05-11,20:00:00,,2021-05-11 20:00:00,22.3083,27.6219,2.7219
,,439,2021-05-11,21:00:00,,2021-05-11 21:00:00,22.2976,28.3635,3.08685
,,440,2021-05-11,22:00:00,,2021-05-11 22:00:00,22.3404,29.1234,3.49819
,,441,2021-05-11,23:00:00,,2021-05-11 23:00:00,22.3671,29.7948,3.84512
,,442,2021-05-12,00:00:00,,2021-05-12 00:00:00,22.1588,30.4723,3.98476
,,443,2021-05-12,01:00:00,,2021-05-12 01:00:00,22.2389,30.8293,4.22043
,,444,2021-05-12,02:00:00,,2021-05-12 02:00:00,22.4098,31.0155,4.45495
,,445,2021-05-12,03:00:00,,2021-05-12 03:00:00,22.2816,31.0979,4.38143
,,446,2021-05-12,04:00:00,,2021-05-12 04:00:00,22.3243,30.8934,4.32432
,,447,2021-05-12,05:00:00,,2021-05-12 05:00:00,22.2709,30.6981,4.18738
,,448,2021-05-12,06:00:00,,2021-05-12 06:00:00,22.2549,30.5852,4.12091
,,449,2021-05-12,07:00:00,,2021-05-12 07:00:00,22.2976,30.634,4.18075
,,450,2021-05-12,08:00:00,,2021-05-12 08:00:00,22.2282,30.7103,4.15595
,,451,2021-05-12,09:00:00,,2021-05-12 09:00:00,22.2816,30.2373,3.98101
,,452,2021-05-12,10:00:00,,2021-05-12 10:00:00,22.3938,28.574,3.27428
,,453,2021-05-12,11:00:00,,2021-05-12 11:00:00,22.4365,27.2709,2.65152
,,454,2021-05-12,12:00:00,,2021-05-12 12:00:00,22.2816,25.864,1.77551
,,455,2021-05-12,13:00:00,,2021-05-12 13:00:00,22.1695,24.3565,0.843244
,,456,2021-05-12,14:00:00,,2021-05-12 14:00:00,22.2549,22.3728,-0.259099
,,457,2021-05-12,15:00:00,,2021-05-12 15:00:00,22.3938,22.9618,0.215626
,,458,2021-05-12,16:00:00,,2021-05-12 16:00:00,22.4098,21.7258,-0.532945
,,459,2021-05-12,17:00:00,,2021-05-12 17:00:00,22.2282,20.0412,-1.78617
,,460,2021-05-12,18:00:00,,2021-05-12 18:00:00,22.1855,21.1673,-1.07662
,,461,2021-05-12,19:00:00,,2021-05-12 19:00:00,21.9612,22.8336,-0.224819
,,462,2021-05-12,20:00:00,,2021-05-12 20:00:00,22.2282,23.4623,0.37446
,,463,2021-05-12,21:00:00,,2021-05-12 21:00:00,22.351,24.2985,0.963656
,,464,2021-05-12,22:00:00,,2021-05-12 22:00:00,22.1962,25.3025,1.3962
,,465,2021-05-12,23:00:00,,2021-05-12 23:00:00,22.1695,25.8824,1.68991
,,466,2021-05-13,00:00:00,,2021-05-13 00:00:00,22.2976,25.7633,1.73457
,,467,2021-05-13,01:00:00,,2021-05-13 01:00:00,22.1588,25.5039,1.47507
,,468,2021-05-13,02:00:00,,2021-05-13 02:00:00,22.116,24.8173,1.05852
,,469,2021-05-13,03:00:00,,2021-05-13 03:00:00,22.2976,24.1489,0.83277
,,470,2021-05-13,04:00:00,,2021-05-13 04:00:00,22.116,24.1215,0.66359
,,471,2021-05-13,05:00:00,,2021-05-13 05:00:00,21.9345,24.3565,0.644514
,,472,2021-05-13,06:00:00,,2021-05-13 06:00:00,22.2122,24.0879,0.725473
,,473,2021-05-13,07:00:00,,2021-05-13 07:00:00,22.0039,24.7227,0.910393
,,474,2021-05-13,08:00:00,,2021-05-13 08:00:00,22.0039,25.5222,1.35341
,,475,2021-05-13,09:00:00,,2021-05-13 09:00:00,22.3243,26.2028,1.99414
,,476,2021-05-13,10:00:00,,2021-05-13 10:00:00,22.3404,26.8986,2.37575
,,477,2021-05-13,11:00:00,,2021-05-13 11:00:00,22.5113,27.6249,2.89755
,,478,2021-05-13,12:00:00,,2021-05-13 12:00:00,22.9011,27.1763,3.00031
,,479,2021-05-13,13:00:00,,2021-05-13 13:00:00,23.2963,26.157,2.798
,,480,2021-05-13,14:00:00,,2021-05-13 14:00:00,23.2002,25.0431,2.10403
,,481,2021-05-13,15:00:00,,2021-05-13 15:00:00,23.0293,24.9607,1.91296
,,482,2021-05-13,16:00:00,,2021-05-13 16:00:00,22.6501,25.3971,1.83393
,,483,2021-05-13,17:00:00,,2021-05-13 17:00:00,22.789,26.3218,2.454
,,484,2021-05-13,18:00:00,,2021-05-13 18:00:00,23.1682,25.9159,2.55833
,,485,2021-05-13,19:00:00,,2021-05-13 19:00:00,23.04,26.2852,2.64844
,,486,2021-05-13,20:00:00,,2021-05-13 20:00:00,23.0133,26.6484,2.81915
,,487,2021-05-13,21:00:00,,2021-05-13 21:00:00,22.5113,27.1,2.62696
,,488,2021-05-13,22:00:00,,2021-05-13 22:00:00,21.8437,28.9799,2.99968
,,489,2021-05-13,23:00:00,,2021-05-13 23:00:00,21.9184,28.7114,2.93262
,,490,2021-05-14,00:00:00,,2021-05-14 00:00:00,21.8917,28.1437,2.62794
,,491,2021-05-14,01:00:00,,2021-05-14 01:00:00,21.9879,28.6839,2.97893
,,492,2021-05-14,02:00:00,,2021-05-14 02:00:00,21.8597,29.0684,3.05661
,,493,2021-05-14,03:00:00,,2021-05-14 03:00:00,21.8437,29.2302,3.12125
,,494,2021-05-14,04:00:00,,2021-05-14 04:00:00,22.2282,28.2994,2.99514
,,495,2021-05-14,05:00:00,,2021-05-14 05:00:00,22.084,27.8874,2.66423
,,496,2021-05-14,06:00:00,,2021-05-14 06:00:00,21.8917,27.6036,2.3552
,,497,2021-05-14,07:00:00,,2021-05-14 07:00:00,21.8437,27.0085,2.00805
,,498,2021-05-14,08:00:00,,2021-05-14 08:00:00,21.9612,26.5385,1.86257
,,499,2021-05-14,09:00:00,,2021-05-14 09:00:00,22.351,24.7013,1.19241
,,500,2021-05-14,10:00:00,,2021-05-14 10:00:00,22.4205,23.1418,0.346021
,,501,2021-05-14,11:00:00,,2021-05-14 11:00:00,22.9278,20.5051,-0.894806
,,502,2021-05-14,12:00:00,,2021-05-14 12:00:00,23.2269,20.1694,-0.873133
,,503,2021-05-14,13:00:00,,2021-05-14 13:00:00,23.3124,20.7828,-0.39135
,,504,2021-05-14,14:00:00,,2021-05-14 14:00:00,23.1575,21.677,0.0598893
,,505,2021-05-14,15:00:00,,2021-05-14 15:00:00,22.9278,22.7726,0.549427
,,506,2021-05-14,16:00:00,,2021-05-14 16:00:00,22.3671,23.9902,0.799868
,,507,2021-05-14,17:00:00,,2021-05-14 17:00:00,22.1695,26.4805,2.00978
,,508,2021-05-14,18:00:00,,2021-05-14 18:00:00,22.0146,27.8202,2.57064
,,509,2021-05-14,19:00:00,,2021-05-14 19:00:00,21.9184,28.4916,2.82416
,,510,2021-05-14,20:00:00,,2021-05-14 20:00:00,22.2816,29.2607,3.51423
,,511,2021-05-14,21:00:00,,2021-05-14 21:00:00,22.2282,30.0389,3.84103
,,512,2021-05-14,22:00:00,,2021-05-14 22:00:00,22.0573,28.6046,2.9996
,,513,2021-05-14,23:00:00,,2021-05-14 23:00:00,21.7475,27.7226,2.29192
,,514,2021-05-15,00:00:00,,2021-05-15 00:00:00,21.7742,27.8416,2.37506
,,515,2021-05-15,01:00:00,,2021-05-15 01:00:00,21.9024,27.6036,2.36436
,,516,2021-05-15,02:00:00,,2021-05-15 02:00:00,21.7636,27.6371,2.2623
,,517,2021-05-15,03:00:00,,2021-05-15 03:00:00,22.1,27.4632,2.46213
,,518,2021-05-15,04:00:00,,2021-05-15 04:00:00,22.0306,26.9047,2.114
,,519,2021-05-15,05:00:00,,2021-05-15 05:00:00,22.0306,26.6423,1.97654
,,520,2021-05-15,06:00:00,,2021-05-15 06:00:00,21.8437,27.6738,2.34965
,,521,2021-05-15,07:00:00,,2021-05-15 07:00:00,22.1855,27.4388,2.52286
,,522,2021-05-15,08:00:00,,2021-05-15 08:00:00,21.9024,27.0542,2.08208
,,523,2021-05-15,09:00:00,,2021-05-15 09:00:00,22.1962,24.7379,1.08185
,,524,2021-05-15,10:00:00,,2021-05-15 10:00:00,22.9599,24.5457,1.61958
,,525,2021-05-15,11:00:00,,2021-05-15 11:00:00,23.1842,24.152,1.58325
,,526,2021-05-15,12:00:00,,2021-05-15 12:00:00,23.04,24.2771,1.53363
,,527,2021-05-15,13:00:00,,2021-05-15 13:00:00,22.9973,25.4063,2.13384
,,528,2021-05-15,14:00:00,,2021-05-15 14:00:00,22.9438,26.0746,2.45326
,,529,2021-05-15,15:00:00,,2021-05-15 15:00:00,22.9706,28.4459,3.70698
,,530,2021-05-15,16:00:00,,2021-05-15 16:00:00,23.1682,28.3909,3.84948
,,531,2021-05-15,17:00:00,,2021-05-15 17:00:00,23.1575,28.1163,3.70205
,,532,2021-05-15,18:00:00,,2021-05-15 18:00:00,22.9278,27.8477,3.36861
,,533,2021-05-15,19:00:00,,2021-05-15 19:00:00,22.9599,27.805,3.37435
,,534,2021-05-15,20:00:00,,2021-05-15 20:00:00,22.9866,27.6768,3.33177
,,535,2021-05-15,21:00:00,,2021-05-15 21:00:00,22.9599,29.2882,4.11321
,,536,2021-05-15,22:00:00,,2021-05-15 22:00:00,22.8744,30.1305,4.44418
,,537,2021-05-15,23:00:00,,2021-05-15 23:00:00,22.351,30.1274,3.98932
,,538,2021-05-16,00:00:00,,2021-05-16 00:00:00,21.9024,30.6828,3.86029
,,539,2021-05-16,01:00:00,,2021-05-16 01:00:00,22.0306,31.7082,4.44073
,,540,2021-05-16,02:00:00,,2021-05-16 02:00:00,21.9879,32.639,4.81774
,,541,2021-05-16,03:00:00,,2021-05-16 03:00:00,21.9718,33.637,5.23635
,,542,2021-05-16,04:00:00,,2021-05-16 04:00:00,21.9879,33.8262,5.33117
,,543,2021-05-16,05:00:00,,2021-05-16 05:00:00,21.9345,35.4192,5.94852
,,544,2021-05-16,06:00:00,,2021-05-16 06:00:00,21.8757,36.0082,6.13547
,,545,2021-05-16,07:00:00,,2021-05-16 07:00:00,21.8597,35.0713,5.7398
,,546,2021-05-16,08:00:00,,2021-05-16 08:00:00,21.8757,33.3074,5.01046
,,547,2021-05-16,09:00:00,,2021-05-16 09:00:00,22.2549,31.223,4.4156
,,548,2021-05-16,10:00:00,,2021-05-16 10:00:00,22.9278,26.45,2.64085
,,549,2021-05-16,11:00:00,,2021-05-16 11:00:00,23.1415,25.1743,2.12754
,,550,2021-05-16,12:00:00,,2021-05-16 12:00:00,23.1147,25.4917,2.28079
,,551,2021-05-16,13:00:00,,2021-05-16 13:00:00,23.1575,24.7196,1.8856
,,552,2021-05-16,14:00:00,,2021-05-16 14:00:00,22.5113,25.4002,1.71765
,,553,2021-05-16,15:00:00,,2021-05-16 15:00:00,22.3777,25.3605,1.58239
,,554,2021-05-16,16:00:00,,2021-05-16 16:00:00,22.3671,25.4215,1.6069
,,555,2021-05-16,17:00:00,,2021-05-16 17:00:00,22.4205,25.6291,1.76597
,,556,2021-05-16,18:00:00,,2021-05-16 18:00:00,22.3243,25.6809,1.71249
,,557,2021-05-16,19:00:00,,2021-05-16 19:00:00,22.2709,26.1479,1.9192
,,558,2021-05-16,20:00:00,,2021-05-16 20:00:00,22.1695,26.7704,2.16252
,,559,2021-05-16,21:00:00,,2021-05-16 21:00:00,22.1,28.101,2.78559
,,560,2021-05-16,22:00:00,,2021-05-16 22:00:00,22.5486,28.5863,3.4137
,,561,2021-05-16,23:00:00,,2021-05-16 23:00:00,22.2709,29.2332,3.49168
,,562,2021-05-17,00:00:00,,2021-05-17 00:00:00,21.9451,30.0359,3.59439
,,563,2021-05-17,01:00:00,,2021-05-17 01:00:00,21.833,33.6675,5.12752
,,564,2021-05-17,02:00:00,,2021-05-17 02:00:00,22.0039,35.1232,5.88835
,,565,2021-05-17,03:00:00,,2021-05-17 03:00:00,21.9718,35.5688,6.04254
,,566,2021-05-17,04:00:00,,2021-05-17 04:00:00,21.9184,35.4955,5.96552
,,567,2021-05-17,05:00:00,,2021-05-17 05:00:00,21.9184,35.7427,6.06601
,,568,2021-05-17,06:00:00,,2021-05-17 06:00:00,21.8437,36.1273,6.15495
,,569,2021-05-17,07:00:00,,2021-05-17 07:00:00,21.8437,36.2036,6.18554
,,570,2021-05-17,08:00:00,,2021-05-17 08:00:00,22.0039,35.4253,6.01232
,,571,2021-05-17,09:00:00,,2021-05-17 09:00:00,22.1267,33.6522,5.37882
,,572,2021-05-17,10:00:00,,2021-05-17 10:00:00,22.6768,33.5729,5.82741
,,573,2021-05-17,11:00:00,,2021-05-17 11:00:00,23.2696,32.5933,5.91813
,,574,2021-05-17,12:00:00,,2021-05-17 12:00:00,23.2002,31.7998,5.50153
,,575,2021-05-17,13:00:00,,2021-05-17 13:00:00,22.8851,34.9187,6.58055
,,576,2021-05-17,14:00:00,,2021-05-17 14:00:00,22.538,35.2667,6.41858
,,577,2021-05-17,15:00:00,,2021-05-17 15:00:00,22.4205,34.8608,6.147
,,578,2021-05-17,16:00:00,,2021-05-17 16:00:00,22.4365,35.5779,6.45669
,,579,2021-05-17,17:00:00,,2021-05-17 17:00:00,22.4632,36.7285,6.94372
,,580,2021-05-17,18:00:00,,2021-05-17 18:00:00,22.3777,37.1801,7.0463
,,581,2021-05-17,19:00:00,,2021-05-17 19:00:00,22.351,37.0428,6.96858
,,582,2021-05-17,20:00:00,,2021-05-17 20:00:00,22.2816,36.9207,6.85884
,,583,2021-05-17,21:00:00,,2021-05-17 21:00:00,22.0466,37.4487,6.85719
,,584,2021-05-17,22:00:00,,2021-05-17 22:00:00,22.3938,37.644,7.24171
,,585,2021-05-17,23:00:00,,2021-05-17 23:00:00,22.6341,38.0926,7.62903
,,586,2021-05-18,00:00:00,,2021-05-18 00:00:00,22.3243,38.5229,7.51778
,,587,2021-05-18,01:00:00,,2021-05-18 01:00:00,22.1267,39.173,7.58673
,,588,2021-05-18,02:00:00,,2021-05-18 02:00:00,21.8757,40.3204,7.78581
,,589,2021-05-18,03:00:00,,2021-05-18 03:00:00,21.9345,41.8006,8.36931
,,590,2021-05-18,04:00:00,,2021-05-18 04:00:00,21.9451,41.7121,8.34765
,,591,2021-05-18,05:00:00,,2021-05-18 05:00:00,21.8917,41.5198,8.23147
,,592,2021-05-18,06:00:00,,2021-05-18 06:00:00,21.8757,41.2116,8.10729
