rii,microsite
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
NA,Larre tridentata
-0.431578947,triangle
-0.577464789,triangle
-0.647058824,triangle
-0.641025641,triangle
-0.56097561,triangle
-0.433962264,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.224242424,triangle
-0.180327869,triangle
-0.173913043,triangle
0.111111111,triangle
-0.020408163,triangle
-0.084745763,triangle
-0.411764706,triangle
-0.358490566,triangle
-0.406593407,triangle
-0.611510791,triangle
-0.647058824,triangle
-0.641025641,triangle
-0.56097561,triangle
-0.448275862,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.188571429,triangle
-0.4,triangle
-0.14893617,triangle
0.166666667,triangle
0.04,triangle
-0.122807018,triangle
-0.309090909,triangle
-0.333333333,triangle
-0.387755102,triangle
-0.565217391,triangle
-0.647058824,triangle
-0.6,triangle
-0.558441558,triangle
-0.432835821,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.243243243,triangle
-0.565217391,triangle
-0.106382979,triangle
0.173913043,triangle
0.020408163,triangle
-0.107142857,triangle
-0.333333333,triangle
-0.309090909,triangle
-0.454545455,triangle
-0.635036496,triangle
-0.659259259,triangle
-0.628318584,triangle
-0.569620253,triangle
-0.4,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.201877934,triangle
-0.122807018,triangle
-0.06122449,triangle
0.224489796,triangle
0.102040816,triangle
-0.016393443,triangle
-0.310344828,triangle
-0.333333333,triangle
-0.384615385,triangle
-0.635036496,triangle
-0.659259259,triangle
-0.628318584,triangle
-0.56097561,triangle
-0.411764706,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.230769231,triangle
-0.133333333,triangle
-0.021276596,triangle
0.24,triangle
0.06122449,triangle
-0.180327869,triangle
-0.445783133,triangle
-0.179487179,triangle
-0.393939394,triangle
-0.645390071,triangle
-0.648854962,triangle
-0.614678899,triangle
-0.567567568,triangle
-0.393939394,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.214285714,triangle
-0.189189189,triangle
0.038461538,triangle
0.224489796,triangle
-0.090909091,triangle
-0.388888889,triangle
-0.357142857,triangle
-0.417721519,triangle
-0.523809524,triangle
-0.511811024,triangle
-0.545454545,triangle
-0.533333333,triangle
-0.473684211,triangle
-0.333333333,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.360323887,triangle
-0.103448276,triangle
0,triangle
0.288888889,triangle
-0.107692308,triangle
-0.348837209,triangle
-0.402061856,triangle
-0.505882353,triangle
-0.441860465,triangle
-0.441441441,triangle
-0.55,triangle
-0.555555556,triangle
-0.411764706,triangle
-0.428571429,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.357933579,triangle
-0.016393443,triangle
-0.043478261,triangle
-0.027027027,triangle
-0.25,triangle
-0.4375,triangle
-0.44,triangle
-0.578231293,triangle
-0.464788732,triangle
-0.578231293,triangle
-0.636363636,triangle
-0.581395349,triangle
-0.563218391,triangle
-0.398058252,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.248780488,triangle
0.12,triangle
-0.021276596,triangle
0.2,triangle
-0.176470588,triangle
-0.333333333,triangle
-0.314285714,triangle
-0.357142857,triangle
-0.37704918,triangle
-0.523809524,triangle
0.034482759,triangle
-0.333333333,triangle
-0.511111111,triangle
-0.384615385,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.350877193,triangle
-0.111111111,triangle
0,triangle
0.270588235,triangle
-0.074626866,triangle
-0.565217391,triangle
-0.333333333,triangle
-0.56097561,triangle
-0.428571429,triangle
-0.569620253,triangle
-0.548387097,triangle
-0.351351351,triangle
-0.542168675,triangle
-0.415384615,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.306122449,triangle
-0.084745763,triangle
-0.134328358,triangle
0.136363636,triangle
-0.283018868,triangle
-0.506493506,triangle
-0.428571429,triangle
-0.528089888,triangle
-0.37704918,triangle
-0.506493506,triangle
-0.431578947,triangle
-0.448275862,triangle
-0.387755102,triangle
-0.3632287,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.355932203,triangle
-0.442622951,triangle
0.234567901,triangle
-0.169230769,triangle
-0.282051282,triangle
-0.577464789,triangle
-0.5,triangle
-0.55,triangle
-0.521126761,triangle
-0.542857143,triangle
-0.625,triangle
-0.58490566,triangle
-0.538461538,triangle
-0.352941176,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.383783784,triangle
-0.466666667,triangle
0.173333333,triangle
-0.230769231,triangle
-0.298701299,triangle
-0.567567568,triangle
-0.333333333,triangle
-0.407407407,triangle
-0.307692308,triangle
-0.507246377,triangle
-0.635036496,triangle
-0.6,triangle
-0.56097561,triangle
-0.470588235,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.333333333,triangle
-0.215189873,triangle
0.043478261,triangle
0.16,triangle
-0.052631579,triangle
-0.358490566,triangle
-0.333333333,triangle
-0.333333333,triangle
-0.28,triangle
-0.5,triangle
-0.432835821,triangle
-0.414634146,triangle
-0.384615385,triangle
-0.285714286,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.307042254,triangle
-0.183098592,triangle
0.05,triangle
0.166666667,triangle
-0.090909091,triangle
-0.384615385,triangle
-0.225806452,triangle
-0.309090909,triangle
-0.333333333,triangle
-0.540740741,triangle
-0.62406015,triangle
-0.6,triangle
-0.56097561,triangle
-0.479452055,triangle
-1,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.37721519,triangle
-0.219512195,triangle
0.073170732,triangle
0.2,triangle
-0.018867925,triangle
-0.333333333,triangle
-0.384615385,triangle
-0.358490566,triangle
-0.254901961,triangle
-0.540740741,triangle
-0.62406015,triangle
-0.614035088,triangle
-0.581395349,triangle
-0.46835443,triangle
-1,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.358490566,triangle
-0.253012048,triangle
0.155555556,triangle
0.215686275,triangle
0.094339623,triangle
-0.319148936,triangle
-0.333333333,triangle
-0.358490566,triangle
-0.28,triangle
-0.542857143,triangle
-0.636363636,triangle
-0.614035088,triangle
-0.56097561,triangle
-0.424657534,triangle
-1,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.357142857,triangle
-0.2,triangle
0.125,triangle
0.215686275,triangle
0.052631579,triangle
-0.333333333,triangle
-0.161290323,triangle
-0.266666667,triangle
-0.333333333,triangle
-0.555555556,triangle
-0.623188406,triangle
-0.613445378,triangle
-0.581395349,triangle
-0.45,triangle
-0.666666667,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.341614907,triangle
-0.150684932,triangle
0.095238095,triangle
0.283018868,triangle
0.094339623,triangle
-0.361702128,triangle
-0.384615385,triangle
-0.357142857,triangle
-0.283018868,triangle
-0.542857143,triangle
-0.454545455,triangle
-0.490196078,triangle
-0.582417582,triangle
-0.448275862,triangle
-0.5,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.737142857,triangle
-0.166666667,triangle
0.28,triangle
0.254901961,triangle
0.076923077,triangle
-0.36,triangle
-0.355932203,triangle
-0.381818182,triangle
-0.283018868,triangle
-0.526315789,triangle
-0.523809524,triangle
-0.481481481,triangle
-0.545454545,triangle
-0.393939394,triangle
-0.5,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.163636364,triangle
-0.234567901,triangle
0.086956522,triangle
0.230769231,triangle
-0.234042553,triangle
-0.285714286,triangle
-0.31147541,triangle
-0.369863014,triangle
-0.23943662,triangle
-0.484536082,triangle
-0.361702128,triangle
-0.528089888,triangle
-0.506493506,triangle
-0.438202247,triangle
-0.5,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.756097561,triangle
-0.217391304,triangle
-0.162790698,triangle
0.14893617,triangle
0.041666667,triangle
-0.398058252,triangle
-0.447619048,triangle
-0.358490566,triangle
-0.28,triangle
-0.5,triangle
-0.611510791,triangle
-0.714285714,triangle
-0.828571429,triangle
-0.438202247,triangle
-0.5,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.815602837,triangle
-0.290322581,triangle
0.2,triangle
0.136363636,triangle
-0.035714286,triangle
-0.398058252,triangle
-0.288135593,triangle
-0.310344828,triangle
-0.283018868,triangle
-0.552238806,triangle
-0.62406015,triangle
-0.586206897,triangle
-0.542168675,triangle
-0.428571429,triangle
-0.538461538,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.748987854,triangle
-0.355932203,triangle
-0.027027027,triangle
0.05,triangle
0,triangle
-0.36,triangle
-0.2,triangle
-0.285714286,triangle
-0.309090909,triangle
-0.529411765,triangle
-0.625,triangle
-0.573770492,triangle
-0.47826087,triangle
-0.276595745,triangle
-0.555555556,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.405857741,triangle
-0.425742574,triangle
-0.049180328,triangle
-0.212121212,triangle
-0.3,triangle
-0.454545455,triangle
-0.212121212,triangle
-0.495327103,triangle
-0.6,triangle
-0.391304348,triangle
-0.567567568,triangle
-0.548387097,triangle
-0.420560748,triangle
-0.403508772,triangle
-1,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.770491803,triangle
-0.523809524,triangle
-0.127272727,triangle
-0.25,triangle
-0.315068493,triangle
-0.513513514,triangle
-0.578947368,triangle
-0.55,triangle
-0.55,triangle
-0.612903226,triangle
-0.454545455,triangle
-0.572649573,triangle
-0.5,triangle
-0.415384615,triangle
-0.666666667,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.617021277,triangle
-0.428571429,triangle
-0.068965517,triangle
-0.206349206,triangle
-0.998373719,triangle
-0.6,triangle
-0.333333333,triangle
0.166666667,triangle
0.333333333,triangle
-0.090909091,triangle
0.1,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
-0.272727273,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
NA,triangle
