rii,microsite
0.06843679,Larrea tridentata
0.061207344,Larrea tridentata
0.04316728,Larrea tridentata
0.035877594,Larrea tridentata
0.04377156,Larrea tridentata
0.036225266,Larrea tridentata
0.044200748,Larrea tridentata
0.047469019,Larrea tridentata
0.042395543,Larrea tridentata
0.054640923,Larrea tridentata
0.038113769,Larrea tridentata
0.042629993,Larrea tridentata
0.054508535,Larrea tridentata
-0.008992014,Larrea tridentata
0.003131115,Larrea tridentata
0.023341566,Larrea tridentata
0.013457957,Larrea tridentata
0.010118817,Larrea tridentata
0.017155111,Larrea tridentata
0.010620705,Larrea tridentata
0.021279734,Larrea tridentata
0.010050779,Larrea tridentata
0.04290331,Larrea tridentata
0.003695379,Larrea tridentata
0.037413646,Larrea tridentata
0.085844326,Larrea tridentata
0.048801981,Larrea tridentata
0.062916599,Larrea tridentata
0.042161881,Larrea tridentata
0.008344086,Larrea tridentata
0,Larrea tridentata
0.031675465,Larrea tridentata
0.013818799,Larrea tridentata
-0.026260268,Larrea tridentata
-0.01750606,Larrea tridentata
0,Larrea tridentata
0.017015879,Larrea tridentata
0.025501947,Larrea tridentata
-0.008275038,Larrea tridentata
-0.012063176,Larrea tridentata
0.041686293,Larrea tridentata
0.008207124,Larrea tridentata
0.008140316,Larrea tridentata
0.036781125,Larrea tridentata
0.037750518,Larrea tridentata
0,Larrea tridentata
-0.012568566,Larrea tridentata
-0.017661444,Larrea tridentata
-0.009035589,Larrea tridentata
0.004154709,Larrea tridentata
-0.035192441,Larrea tridentata
0.006569493,Larrea tridentata
0.021419652,Larrea tridentata
0.158048567,Larrea tridentata
0.16731152,Larrea tridentata
0.17177686,Larrea tridentata
0.182271382,Larrea tridentata
0.17769489,Larrea tridentata
0.166609401,Larrea tridentata
0.170654119,Larrea tridentata
0.163450442,Larrea tridentata
0.142572125,Larrea tridentata
0.122082473,Larrea tridentata
0.103015807,Larrea tridentata
0.037471176,Larrea tridentata
0.018007125,Larrea tridentata
0.016059218,Larrea tridentata
0.047748817,Larrea tridentata
0.018511179,Larrea tridentata
0.025779223,Larrea tridentata
-0.001534392,Larrea tridentata
-0.001535173,Larrea tridentata
0.062657762,Larrea tridentata
0.046899498,Larrea tridentata
0.064799693,Larrea tridentata
0.043649413,Larrea tridentata
-0.041605433,Larrea tridentata
0.00560509,Larrea tridentata
-0.00970522,Larrea tridentata
-0.094653993,Larrea tridentata
-0.106349129,Larrea tridentata
-0.099322561,Larrea tridentata
-0.110582277,Larrea tridentata
-0.121032199,Larrea tridentata
-0.130892552,Larrea tridentata
-0.147525832,Larrea tridentata
-0.157155317,Larrea tridentata
-0.155937019,Larrea tridentata
-0.162369208,Larrea tridentata
-0.165040859,Larrea tridentata
-0.160348178,Larrea tridentata
-0.149006812,Larrea tridentata
-0.104930884,Larrea tridentata
-0.172377056,Larrea tridentata
-0.1945731,Larrea tridentata
-0.168165244,Larrea tridentata
-0.145169303,Larrea tridentata
-0.134455195,Larrea tridentata
-0.146039266,Larrea tridentata
-0.153652685,Larrea tridentata
-0.158359148,Larrea tridentata
-0.158616458,Larrea tridentata
-0.170991704,Larrea tridentata
-0.145226267,Larrea tridentata
-0.152733379,Larrea tridentata
-0.157955909,Larrea tridentata
-0.161758298,Larrea tridentata
-0.156765313,Larrea tridentata
-0.131590343,Larrea tridentata
-0.117680219,Larrea tridentata
-0.095371868,Larrea tridentata
-0.035195139,Larrea tridentata
0.006732992,Larrea tridentata
0.042521889,Larrea tridentata
0.015363267,Larrea tridentata
0.002082249,Larrea tridentata
0.00217815,Larrea tridentata
0.00452789,Larrea tridentata
0.007050934,Larrea tridentata
0,Larrea tridentata
0,Larrea tridentata
-0.00688891,Larrea tridentata
-0.002333836,Larrea tridentata
0.028899686,Larrea tridentata
0.038728544,Larrea tridentata
0.010154455,Larrea tridentata
-0.002558096,Larrea tridentata
-0.002571251,Larrea tridentata
0,Larrea tridentata
0.039644395,Larrea tridentata
0.002653261,Larrea tridentata
-0.018671908,Larrea tridentata
-0.016702255,Larrea tridentata
0.013731826,Larrea tridentata
0.016702255,Larrea tridentata
-0.011529732,Larrea tridentata
0.009077969,Larrea tridentata
0.025186844,Larrea tridentata
0.062603532,Larrea tridentata
0.064626289,Larrea tridentata
0.047065774,Larrea tridentata
0.048311618,Larrea tridentata
0.026209539,Larrea tridentata
0.063353214,Larrea tridentata
0.032745937,Larrea tridentata
0.023341566,Larrea tridentata
0.034158504,Larrea tridentata
0.044302449,Larrea tridentata
0.038690833,Larrea tridentata
0.047980841,Larrea tridentata
0.032828496,Larrea tridentata
0.048810444,Larrea tridentata
0.063823412,Larrea tridentata
0.033645134,Larrea tridentata
0.080879142,Larrea tridentata
0.033275126,Larrea tridentata
0.009462199,Larrea tridentata
0.024516902,Larrea tridentata
0.014730114,Larrea tridentata
0.00466489,Larrea tridentata
-0.029916971,Larrea tridentata
-0.020268294,Larrea tridentata
0.024825115,Larrea tridentata
-0.060095305,Larrea tridentata
0.022395594,Larrea tridentata
0.082748447,Larrea tridentata
0.069995061,Larrea tridentata
0.027260886,Larrea tridentata
0.058589674,Larrea tridentata
-0.00466489,Larrea tridentata
-0.036781125,Larrea tridentata
0.017929698,Larrea tridentata
0.016230136,Larrea tridentata
0.122713722,Larrea tridentata
0.15593774,Larrea tridentata
0.16535294,Larrea tridentata
0.186814079,Larrea tridentata
0.169772657,Larrea tridentata
0.157484369,Larrea tridentata
0.177502,Larrea tridentata
0.191249836,Larrea tridentata
0.175073803,Larrea tridentata
0.173759027,Larrea tridentata
0.156066529,Larrea tridentata
0.128648924,Larrea tridentata
0.058578449,Larrea tridentata
0.068128559,Larrea tridentata
0.058118056,Larrea tridentata
0.06812867,Larrea tridentata
0.083625926,Larrea tridentata
0.060089506,Larrea tridentata
0.042786417,Larrea tridentata
0.028201449,Larrea tridentata
0.022249663,Larrea tridentata
0.012552107,Larrea tridentata
-0.025311159,Larrea tridentata
-0.03636939,Larrea tridentata
-0.005523881,Larrea tridentata
-0.006891022,Larrea tridentata
-0.10421523,Larrea tridentata
-0.115535749,Larrea tridentata
-0.107834673,Larrea tridentata
-0.103377975,Larrea tridentata
-0.113039893,Larrea tridentata
-0.115713176,Larrea tridentata
-0.133404709,Larrea tridentata
-0.144554583,Larrea tridentata
-0.156779751,Larrea tridentata
