"","rii_calc_shrub","rii_calc_triangle","rii_calc_square"
"1528",-0.285714285714286,NA,NA
"1529",-0.44,NA,NA
"1530",-0.311475409836066,NA,NA
"1531",-0.128205128205128,NA,NA
"1532",-0.438202247191011,NA,NA
"1533",-0.523809523809524,NA,NA
"1534",-0.475728155339806,NA,NA
"1535",-0.225806451612903,NA,NA
"1536",-0.309090909090909,NA,NA
"1537",-0.0181818181818182,NA,NA
"1538",-0.1,NA,NA
"1539",-0.079136690647482,NA,NA
"1540",-0.0810810810810811,NA,NA
"1541",-0.2,NA,NA
"1542",NA,NA,NA
"1543",NA,NA,NA
"1544",NA,NA,NA
"1545",NA,NA,NA
"1546",NA,NA,NA
"1547",NA,NA,NA
"1548",NA,NA,NA
"1549",NA,NA,NA
"1550",NA,NA,NA
"1551",NA,NA,NA
"1552",NA,NA,NA
"1553",NA,NA,NA
"1554",NA,NA,NA
"1555",NA,NA,NA
"1556",NA,NA,NA
"1557",NA,NA,NA
"1558",NA,NA,NA
"1559",NA,NA,NA
"1560",NA,NA,NA
"1561",NA,NA,NA
"1562",NA,NA,NA
"1563",NA,NA,NA
"1564",NA,NA,NA
"1565",NA,NA,NA
"1566",NA,NA,NA
"1567",NA,NA,NA
"1568",NA,NA,NA
"1569",NA,NA,NA
"1570",NA,NA,NA
"1571",NA,NA,NA
"1572",NA,NA,NA
"1573",NA,NA,NA
"1574",NA,NA,NA
"1575",NA,NA,NA
"1576",NA,NA,NA
"1577",NA,NA,NA
"1578",NA,NA,NA
"1579",NA,NA,NA
"1580",NA,NA,NA
"1581",NA,NA,NA
"1582",NA,NA,NA
"1583",NA,NA,NA
"1584",NA,NA,NA
"1585",NA,NA,NA
"1586",NA,NA,NA
"1587",NA,NA,NA
"1588",NA,NA,NA
"1589",1,NA,NA
"1590",0.2,NA,NA
"1591",0.168539325842697,NA,NA
"1592",0.0810810810810811,NA,NA
"1593",-0.333333333333333,NA,NA
"1594",-0.5,NA,NA
"1595",-0.505882352941176,NA,NA
"1596",-0.220338983050847,NA,NA
"1597",-0.111111111111111,NA,NA
"1598",-0.0526315789473684,NA,NA
"1599",0.05,NA,NA
"1600",0.0952380952380952,NA,NA
"1601",0.181818181818182,NA,NA
"1602",0.387755102040816,NA,NA
"1603",0.433962264150943,NA,NA
"1604",0.473684210526316,NA,NA
"1605",0.517241379310345,NA,NA
"1606",0.44,NA,NA
"1607",0.523809523809524,NA,NA
"1608",0.484536082474227,NA,NA
"1609",0.560975609756098,NA,NA
"1610",0.581395348837209,NA,NA
"1611",0.581395348837209,NA,NA
"1612",0.507246376811594,NA,NA
"1613",0.288888888888889,NA,NA
"1614",0.454545454545455,NA,NA
"1615",0.255813953488372,NA,NA
"1616",0.358490566037736,NA,NA
"1617",0.471264367816092,NA,NA
"1618",0.6,NA,NA
"1619",0.476190476190476,NA,NA
"1620",0.288135593220339,NA,NA
"1621",0.6,NA,NA
"1622",0.3125,NA,NA
"1623",-0.23943661971831,NA,NA
"1624",-0.0232558139534884,NA,NA
"1625",-0.210526315789474,NA,NA
"1626",-0.15,NA,NA
"1627",-0.2,NA,NA
"1628",-0.246753246753247,NA,NA
"1629",-0.333333333333333,NA,NA
"1630",-0.388888888888889,NA,NA
"1631",0.0909090909090909,NA,NA
"1632",0.257142857142857,NA,NA
"1633",-0.0612244897959184,NA,NA
"1634",0.1875,NA,NA
"1635",0.446808510638298,NA,NA
"1636",-0.316455696202532,NA,NA
"1637",-0.283950617283951,NA,NA
"1638",-0.529411764705882,NA,NA
"1639",-0.515151515151515,NA,NA
"1640",-0.428571428571429,NA,NA
"1641",-0.381818181818182,NA,NA
"1642",-0.420560747663551,NA,NA
"1643",-0.135135135135135,NA,NA
"1644",-0.352941176470588,NA,NA
"1645",-0.219512195121951,NA,NA
"1646",-0.206349206349206,NA,NA
"1647",-0.0588235294117647,NA,NA
"1648",0.0526315789473684,NA,NA
"1649",-0.3125,NA,NA
"1650",-0.355932203389831,NA,NA
"1651",-0.44,NA,NA
"1652",-0.513513513513513,NA,NA
"1653",-0.526717557251908,NA,NA
"1654",-0.528089887640449,NA,NA
"1655",-0.272727272727273,NA,NA
"1656",-0.333333333333333,NA,NA
"1657",-0.0158730158730159,NA,NA
"1658",-0.032258064516129,NA,NA
"1659",0.0099009900990099,NA,NA
"1660",-0.032258064516129,NA,NA
"1661",0,NA,NA
"1662",NA,NA,NA
"1663",NA,NA,NA
"1664",NA,NA,NA
"1665",NA,NA,NA
"1666",NA,NA,NA
"1667",NA,NA,NA
"1668",NA,NA,NA
"1669",NA,NA,NA
"1670",NA,NA,NA
"1671",NA,NA,NA
"1672",NA,NA,NA
"1673",NA,NA,NA
"1674",NA,NA,NA
"1675",NA,NA,NA
"1676",NA,NA,NA
"1677",NA,NA,NA
"1678",NA,NA,NA
"1679",NA,NA,NA
"1680",NA,NA,NA
"1681",NA,NA,NA
"1682",NA,NA,NA
"1683",NA,NA,NA
"1684",NA,NA,NA
"1685",NA,NA,NA
"1686",NA,NA,NA
"1687",NA,NA,NA
"1688",NA,NA,NA
"1689",NA,NA,NA
"1690",NA,NA,NA
"1691",NA,NA,NA
"1692",NA,NA,NA
"1693",NA,NA,NA
"1694",NA,NA,NA
"1695",NA,NA,NA
"1696",NA,NA,NA
"1697",NA,NA,NA
"1698",NA,NA,NA
"1699",NA,NA,NA
"1700",NA,NA,NA
"1701",NA,NA,NA
"1702",NA,NA,NA
"1703",NA,NA,NA
"1704",NA,NA,NA
"1705",NA,NA,NA
"1706",NA,NA,NA
"1707",NA,NA,NA
"1708",NA,NA,NA
"1709",0,NA,NA
"1710",0.3,NA,NA
"1711",0.233333333333333,NA,NA
"1712",0.179487179487179,NA,NA
"1713",0.0731707317073171,NA,NA
"1714",0.157894736842105,NA,NA
"1715",0.230769230769231,NA,NA
"1716",0.2,NA,NA
"1717",0.610062893081761,NA,NA
"1718",0.024390243902439,NA,NA
"1719",0.0476190476190476,NA,NA
"1720",0.128205128205128,NA,NA
"1721",0.2,NA,NA
"1722",0.361702127659574,NA,NA
"1723",0.454545454545455,NA,NA
"1724",0.495327102803738,NA,NA
"1725",0.530434782608696,NA,NA
"1726",0.560975609756098,NA,NA
"1727",0.588652482269504,NA,NA
"1728",0.6,NA,NA
"1729",0.589403973509934,NA,NA
"1730",0.619047619047619,NA,NA
"1731",0.6,NA,NA
"1732",0.831325301204819,NA,NA
"1733",0.411764705882353,NA,NA
"1734",0.2,NA,NA
"1735",0.292307692307692,NA,NA
"1736",0.316455696202532,NA,NA
"1737",0.173913043478261,NA,NA
"1738",0.173913043478261,NA,NA
"1739",0.222222222222222,NA,NA
"1740",0.189189189189189,NA,NA
"1741",0.238095238095238,NA,NA
"1742",0.333333333333333,NA,NA
"1743",0.377777777777778,NA,NA
"1744",0.294117647058824,NA,NA
"1745",-0.162790697674419,NA,NA
"1746",0.572649572649573,NA,NA
"1747",0.397590361445783,NA,NA
"1748",0.194805194805195,NA,NA
"1749",0.276595744680851,NA,NA
"1750",0.166666666666667,NA,NA
"1751",0.1875,NA,NA
"1752",0.407407407407407,NA,NA
"1753",0.268292682926829,NA,NA
"1754",0.350649350649351,NA,NA
"1755",-0.0163934426229508,NA,NA
"1756",-0.137254901960784,NA,NA
"1757",0.0625,NA,NA
"1758",0.101449275362319,NA,NA
"1759",0.151515151515152,NA,NA
"1760",0.217391304347826,NA,NA
"1761",0.142857142857143,NA,NA
"1762",0.117647058823529,NA,NA
"1763",0.142857142857143,NA,NA
"1764",0.115384615384615,NA,NA
"1765",0.191489361702128,NA,NA
"1766",0.0666666666666667,NA,NA
"1767",0.0869565217391304,NA,NA
"1768",0,NA,NA
"1769",-0.702127659574468,NA,NA
"1770",0,NA,NA
"1771",0.0204081632653061,NA,NA
"1772",-0.406593406593407,NA,NA
"1773",-0.363636363636364,NA,NA
"1774",-0.283950617283951,NA,NA
"1775",-0.0588235294117647,NA,NA
"1776",-0.111111111111111,NA,NA
"1777",-0.0714285714285714,NA,NA
"1778",0.0769230769230769,NA,NA
"1779",-0.101214574898785,NA,NA
"1780",-0.134328358208955,NA,NA
"1781",-0.111111111111111,NA,NA
"1782",NA,NA,NA
"1783",NA,NA,NA
"1784",NA,NA,NA
"1785",NA,NA,NA
"1786",NA,NA,NA
"1787",NA,NA,NA
"1788",NA,NA,NA
"1789",NA,NA,NA
"1790",NA,NA,NA
"1791",NA,NA,NA
"1792",NA,NA,NA
"1793",NA,NA,NA
"1794",NA,NA,NA
"1795",NA,NA,NA
"1796",NA,NA,NA
"1797",NA,NA,NA
"1798",NA,NA,NA
"1799",NA,NA,NA
"1800",NA,NA,NA
"1801",NA,NA,NA
"1802",NA,NA,NA
"1803",NA,NA,NA
"1804",NA,NA,NA
"1805",NA,NA,NA
"1806",NA,NA,NA
"1807",NA,NA,NA
"1808",NA,NA,NA
"1809",NA,NA,NA
"1810",NA,NA,NA
"1811",NA,NA,NA
"1812",NA,NA,NA
"1813",NA,NA,NA
"1814",NA,NA,NA
"1815",NA,NA,NA
"1816",NA,NA,NA
"1817",NA,NA,NA
"1818",NA,NA,NA
"1819",NA,NA,NA
"1820",NA,NA,NA
"1821",NA,NA,NA
"1822",NA,NA,NA
"1823",NA,NA,NA
"1824",NA,NA,NA
"1825",NA,NA,NA
"1826",NA,NA,NA
"1827",NA,NA,NA
"1828",NA,NA,NA
"1829",0.333333333333333,NA,NA
"1830",0.217391304347826,NA,NA
"1831",0.205128205128205,NA,NA
"1832",0.170731707317073,NA,NA
"1833",0.0588235294117647,NA,NA
"1834",0,NA,NA
"1835",-0.578947368421053,NA,NA
"1836",-0.225806451612903,NA,NA
"1837",-0.135135135135135,NA,NA
"1838",-0.0526315789473684,NA,NA
"1839",0.024390243902439,NA,NA
"1840",0.116279069767442,NA,NA
"1841",0.2,NA,NA
"1842",0.376344086021505,NA,NA
"1843",0.454545454545455,NA,NA
"1844",0.509433962264151,NA,NA
"1845",0.543859649122807,NA,NA
"1846",0.560975609756098,NA,NA
"1847",0.6,NA,NA
"1848",0.610738255033557,NA,NA
"1849",0.6,NA,NA
"1850",0.62874251497006,NA,NA
"1851",0.619047619047619,NA,NA
"1852",0.636363636363636,NA,NA
"1853",0.634408602150538,NA,NA
"1854",-0.0303030303030303,NA,NA
"1855",0.63265306122449,NA,NA
"1856",0.616161616161616,NA,NA
"1857",0.631067961165049,NA,NA
"1858",0.148936170212766,NA,NA
"1859",0.183673469387755,NA,NA
"1860",0.311475409836066,NA,NA
"1861",0.614678899082569,NA,NA
"1862",0.313432835820896,NA,NA
"1863",-0.297297297297297,NA,NA
"1864",-0.28,NA,NA
"1865",-0.148936170212766,NA,NA
"1866",0.523809523809524,NA,NA
"1867",0.1875,NA,NA
"1868",0.1875,NA,NA
"1869",0.220338983050847,NA,NA
"1870",-0.348837209302326,NA,NA
"1871",0.0740740740740741,NA,NA
"1872",-0.234042553191489,NA,NA
"1873",-0.52112676056338,NA,NA
"1874",0,NA,NA
"1875",-0.318681318681319,NA,NA
"1876",-0.208333333333333,NA,NA
"1877",0.702127659574468,NA,NA
"1878",0,NA,NA
"1879",-0.032258064516129,NA,NA
"1880",-0.0526315789473684,NA,NA
"1881",0.425287356321839,NA,NA
"1882",0.365853658536585,NA,NA
"1883",-0.243243243243243,NA,NA
"1884",-0.333333333333333,NA,NA
"1885",-0.288135593220339,NA,NA
"1886",-0.032258064516129,NA,NA
"1887",0.333333333333333,NA,NA
"1888",-0.70873786407767,NA,NA
"1889",-0.454545454545455,NA,NA
"1890",-0.153846153846154,NA,NA
"1891",-0.142857142857143,NA,NA
"1892",-0.567567567567568,NA,NA
"1893",-0.523809523809524,NA,NA
"1894",-0.454545454545455,NA,NA
"1895",-0.2,NA,NA
"1896",-0.176470588235294,NA,NA
"1897",0,NA,NA
"1898",0.0697674418604651,NA,NA
"1899",-0.0666666666666667,NA,NA
"1900",-0.0833333333333333,NA,NA
"1901",-0.111111111111111,NA,NA
"1902",NA,NA,NA
"1903",NA,NA,NA
"1904",NA,NA,NA
"1905",NA,NA,NA
"1906",NA,NA,NA
"1907",NA,NA,NA
"1908",NA,NA,NA
"1909",NA,NA,NA
"1910",NA,NA,NA
"1911",NA,NA,NA
"1912",NA,NA,NA
"1913",NA,NA,NA
"1914",NA,NA,NA
"1915",NA,NA,NA
"1916",NA,NA,NA
"1917",NA,NA,NA
"1918",NA,NA,NA
"1919",NA,NA,NA
"1920",NA,NA,NA
"1921",NA,NA,NA
"1922",NA,NA,NA
"1923",NA,NA,NA
"1924",NA,NA,NA
"1925",NA,NA,NA
"1926",NA,NA,NA
"1927",NA,NA,NA
"1928",NA,NA,NA
"1929",NA,NA,NA
"1930",NA,NA,NA
"1931",NA,NA,NA
"1932",NA,NA,NA
"1933",NA,NA,NA
"1934",NA,NA,NA
"1935",NA,NA,NA
"1936",NA,NA,NA
"1937",NA,NA,NA
"1938",NA,NA,NA
"1939",NA,NA,NA
"1940",NA,NA,NA
"1941",NA,NA,NA
"1942",NA,NA,NA
"1943",NA,NA,NA
"1944",NA,NA,NA
"1945",NA,NA,NA
"1946",NA,NA,NA
"1947",NA,NA,NA
"1948",NA,NA,NA
"1949",0.2,NA,NA
"1950",0.209302325581395,NA,NA
"1951",0.193548387096774,NA,NA
"1952",0.173333333333333,NA,NA
"1953",0.169811320754717,NA,NA
"1954",0.166666666666667,NA,NA
"1955",-0.206349206349206,NA,NA
"1956",0.0384615384615385,NA,NA
"1957",-0.0588235294117647,NA,NA
"1958",0,NA,NA
"1959",0.12280701754386,NA,NA
"1960",0.181818181818182,NA,NA
"1961",0.245901639344262,NA,NA
"1962",0.333333333333333,NA,NA
"1963",0.391304347826087,NA,NA
"1964",0.478260869565217,NA,NA
"1965",0.481481481481481,NA,NA
"1966",0.543859649122807,NA,NA
"1967",0.478991596638655,NA,NA
"1968",0.517241379310345,NA,NA
"1969",0.567567567567568,NA,NA
"1970",0.610062893081761,NA,NA
"1971",0.648484848484848,NA,NA
"1972",0.580246913580247,NA,NA
"1973",0,NA,NA
"1974",0.560975609756098,NA,NA
"1975",0.6,NA,NA
"1976",0.6,NA,NA
"1977",0.548387096774194,NA,NA
"1978",0.583333333333333,NA,NA
"1979",0.185185185185185,NA,NA
"1980",0.155555555555556,NA,NA
"1981",0.481481481481481,NA,NA
"1982",0.302325581395349,NA,NA
"1983",0.2,NA,NA
"1984",0.263157894736842,NA,NA
"1985",0.0188679245283019,NA,NA
"1986",0.0545454545454545,NA,NA
"1987",0.215189873417722,NA,NA
"1988",-0.0196078431372549,NA,NA
"1989",0,NA,NA
"1990",0.0476190476190476,NA,NA
"1991",0,NA,NA
"1992",0.116279069767442,NA,NA
"1993",0.157894736842105,NA,NA
"1994",0.0204081632653061,NA,NA
"1995",-0.0638297872340425,NA,NA
"1996",-0.142857142857143,NA,NA
"1997",-0.0416666666666667,NA,NA
"1998",0,NA,NA
"1999",0.107692307692308,NA,NA
"2000",0.152542372881356,NA,NA
"2001",0.0967741935483871,NA,NA
"2002",0.130434782608696,NA,NA
"2003",0.107142857142857,NA,NA
"2004",0.125,NA,NA
"2005",0.142857142857143,NA,NA
"2006",0.116279069767442,NA,NA
"2007",0.105263157894737,NA,NA
"2008",0.0256410256410256,NA,NA
"2009",0.0625,NA,NA
"2010",0.106382978723404,NA,NA
"2011",0.162790697674419,NA,NA
"2012",0.214285714285714,NA,NA
"2013",0.304347826086957,NA,NA
"2014",0.220338983050847,NA,NA
"2015",0.179487179487179,NA,NA
"2016",0.161290322580645,NA,NA
"2017",0.173652694610778,NA,NA
"2018",0.0891089108910891,NA,NA
"2019",0.111111111111111,NA,NA
"2020",0.142857142857143,NA,NA
"2021",NA,NA,NA
"2022",NA,NA,NA
"2023",NA,NA,NA
"2024",NA,NA,NA
"2025",NA,NA,NA
"2026",NA,NA,NA
"2027",NA,NA,NA
"2028",NA,NA,NA
"2029",NA,NA,NA
"2030",NA,NA,NA
"2031",NA,NA,NA
"2032",NA,NA,NA
"2033",NA,NA,NA
"2034",NA,NA,NA
"2035",NA,NA,NA
"2036",NA,NA,NA
"2037",NA,NA,NA
"2038",NA,NA,NA
"2039",NA,NA,NA
"2040",NA,NA,NA
"2041",NA,NA,NA
"2042",NA,NA,NA
"2043",NA,NA,NA
"2044",NA,NA,NA
"2045",NA,NA,NA
"2046",NA,NA,NA
"2047",NA,NA,NA
"2048",NA,NA,NA
"2049",NA,NA,NA
"2050",NA,NA,NA
"2051",NA,NA,NA
"2052",NA,NA,NA
"2053",NA,NA,NA
"2054",NA,NA,NA
"2055",NA,NA,NA
"2056",NA,NA,NA
"2057",NA,NA,NA
"2058",NA,NA,NA
"2059",NA,NA,NA
"2060",NA,NA,NA
"2061",NA,NA,NA
"2062",NA,NA,NA
"2063",NA,NA,NA
"2064",NA,NA,NA
"2065",NA,NA,NA
"2066",NA,NA,NA
"2067",NA,NA,NA
"2068",NA,NA,NA
"2069",0.2,NA,NA
"2070",0.179487179487179,NA,NA
"2071",0.173913043478261,NA,NA
"2072",0.176470588235294,NA,NA
"2073",-0.207547169811321,NA,NA
"2074",-0.463414634146341,NA,NA
"2075",-0.511111111111111,NA,NA
"2076",-0.180327868852459,NA,NA
"2077",-0.0857142857142857,NA,NA
"2078",-0.027027027027027,NA,NA
"2079",0.05,NA,NA
"2080",0.142857142857143,NA,NA
"2081",0.19047619047619,NA,NA
"2082",0.361702127659574,NA,NA
"2083",0.446808510638298,NA,NA
"2084",0.509433962264151,NA,NA
"2085",0.543859649122807,NA,NA
"2086",0.560975609756098,NA,NA
"2087",0.588235294117647,NA,NA
"2088",0.6,NA,NA
"2089",0.61038961038961,NA,NA
"2090",0.610062893081761,NA,NA
"2091",0.61038961038961,NA,NA
"2092",0.580246913580247,NA,NA
"2093",0.476923076923077,NA,NA
"2094",0.357142857142857,NA,NA
"2095",0.142857142857143,NA,NA
"2096",0.542168674698795,NA,NA
"2097",0.615384615384615,NA,NA
"2098",0.615384615384615,NA,NA
"2099",0.5,NA,NA
"2100",0.468354430379747,NA,NA
"2101",0.44,NA,NA
"2102",0.176470588235294,NA,NA
"2103",-0.23943661971831,NA,NA
"2104",-0.157894736842105,NA,NA
"2105",-0.352941176470588,NA,NA
"2106",-0.226666666666667,NA,NA
"2107",-0.0434782608695652,NA,NA
"2108",-0.142857142857143,NA,NA
"2109",-0.391304347826087,NA,NA
"2110",0.0740740740740741,NA,NA
"2111",-0.136363636363636,NA,NA
"2112",-0.0612244897959184,NA,NA
"2113",-0.36986301369863,NA,NA
"2114",0.0545454545454545,NA,NA
"2115",-0.529411764705882,NA,NA
"2116",-0.04,NA,NA
"2117",0.0188679245283019,NA,NA
"2118",-0.25,NA,NA
"2119",-0.515151515151515,NA,NA
"2120",-0.136363636363636,NA,NA
"2121",-0.536,NA,NA
"2122",-0.2,NA,NA
"2123",-0.483870967741935,NA,NA
"2124",-0.530434782608696,NA,NA
"2125",-0.491525423728814,NA,NA
"2126",-0.105263157894737,NA,NA
"2127",-0.538461538461538,NA,NA
"2128",-0.535353535353535,NA,NA
"2129",-0.582417582417582,NA,NA
"2130",-0.581395348837209,NA,NA
"2131",-0.580246913580247,NA,NA
"2132",-0.577464788732394,NA,NA
"2133",-0.517241379310345,NA,NA
"2134",-0.298701298701299,NA,NA
"2135",-0.2,NA,NA
"2136",-0.0666666666666667,NA,NA
"2137",0.0857142857142857,NA,NA
"2138",0.0232558139534884,NA,NA
"2139",-0.0294117647058824,NA,NA
"2140",-0.0285714285714286,NA,NA
"2141",-0.142857142857143,NA,NA
"2142",NA,NA,NA
"2143",NA,NA,NA
"2144",NA,NA,NA
"2145",NA,NA,NA
"2146",NA,NA,NA
"2147",NA,NA,NA
"2148",NA,NA,NA
"2149",NA,NA,NA
"2150",NA,NA,NA
"2151",NA,NA,NA
"2152",NA,NA,NA
"2153",NA,NA,NA
"2154",NA,NA,NA
"2155",NA,NA,NA
"2156",NA,NA,NA
"2157",NA,NA,NA
"2158",NA,NA,NA
"2159",NA,NA,NA
"2160",NA,NA,NA
"2161",NA,NA,NA
"2162",NA,NA,NA
"2163",NA,NA,NA
"2164",NA,NA,NA
"2165",NA,NA,NA
"2166",NA,NA,NA
"2167",NA,NA,NA
"2168",NA,NA,NA
"2169",NA,NA,NA
"2170",NA,NA,NA
"2171",NA,NA,NA
"2172",NA,NA,NA
"2173",NA,NA,NA
"2174",NA,NA,NA
"2175",NA,NA,NA
"2176",NA,NA,NA
"2177",NA,NA,NA
"2178",NA,NA,NA
"2179",NA,NA,NA
"2180",NA,NA,NA
"2181",NA,NA,NA
"2182",NA,NA,NA
"2183",NA,NA,NA
"2184",NA,NA,NA
"2185",NA,NA,NA
"2186",NA,NA,NA
"2187",NA,NA,NA
"2188",NA,NA,NA
"2189",0.176470588235294,NA,NA
"2190",0.173333333333333,NA,NA
"2191",0.132743362831858,NA,NA
"2192",0.288135593220339,NA,NA
"2193",-0.194029850746269,NA,NA
"2194",-0.481481481481481,NA,NA
"2195",-0.462365591397849,NA,NA
"2196",-0.1875,NA,NA
"2197",-0.111111111111111,NA,NA
"2198",-0.0526315789473684,NA,NA
"2199",0.05,NA,NA
"2200",0.116279069767442,NA,NA
"2201",0.2,NA,NA
"2202",0.333333333333333,NA,NA
"2203",0.44,NA,NA
"2204",0.495327102803738,NA,NA
"2205",0.530434782608696,NA,NA
"2206",0.548387096774194,NA,NA
"2207",0.588652482269504,NA,NA
"2208",0.589041095890411,NA,NA
"2209",0.6,NA,NA
"2210",0.6,NA,NA
"2211",0.619047619047619,NA,NA
"2212",0.617977528089888,NA,NA
"2213",-0.0588235294117647,NA,NA
"2214",0.307692307692308,NA,NA
"2215",0.05,NA,NA
"2216",0.616161616161616,NA,NA
"2217",0.615384615384615,NA,NA
"2218",0.6,NA,NA
"2219",-0.05,NA,NA
"2220",-0.0769230769230769,NA,NA
"2221",0.6,NA,NA
"2222",0.45,NA,NA
"2223",-0.0697674418604651,NA,NA
"2224",-0.243243243243243,NA,NA
"2225",-0.210526315789474,NA,NA
"2226",0.555555555555556,NA,NA
"2227",0.25,NA,NA
"2228",0.315068493150685,NA,NA
"2229",-0.19047619047619,NA,NA
"2230",0.0384615384615385,NA,NA
"2231",-0.350649350649351,NA,NA
"2232",-0.283950617283951,0.509433962264151,NA
"2233",-0.0612244897959184,0.527272727272727,NA
"2234",-0.181818181818182,0.527272727272727,NA
"2235",-0.424657534246575,0.527272727272727,NA
"2236",-0.424657534246575,0.527272727272727,NA
"2237",-0.350649350649351,0.527272727272727,NA
"2238",0.0188679245283019,0.543859649122807,NA
"2239",-0.464788732394366,0.527272727272727,NA
"2240",0.0740740740740741,0.557522123893805,NA
"2241",-0.265822784810127,0.557522123893805,NA
"2242",-0.215189873417722,0.555555555555556,NA
"2243",-0.432835820895522,0.555555555555556,NA
"2244",-0.415384615384615,0.553398058252427,NA
"2245",-0.396825396825397,0.568627450980392,NA
"2246",-0.173333333333333,0.568627450980392,NA
"2247",-0.495327102803738,0.583333333333333,NA
"2248",-0.538461538461538,0.583333333333333,NA
"2249",-0.515789473684211,0.6,NA
"2250",-0.511111111111111,0.6,NA
"2251",-0.523809523809524,0.619047619047619,NA
"2252",-0.52112676056338,0.622377622377622,NA
"2253",-0.466666666666667,0.661538461538462,NA
"2254",-0.135135135135135,0.802816901408451,NA
"2255",-0.0847457627118644,0.826086956521739,NA
"2256",-0.12,0.813333333333333,NA
"2257",-0.157894736842105,0.747126436781609,NA
"2258",-0.310344827586207,0.631067961165049,NA
"2259",-0.0987124463519313,0.483870967741935,NA
"2260",-0.0357142857142857,0.436893203883495,NA
"2261",-0.142857142857143,0.466666666666667,NA
"2262",NA,NA,NA
"2263",NA,NA,NA
"2264",NA,NA,NA
"2265",NA,NA,NA
"2266",NA,NA,NA
"2267",NA,NA,NA
"2268",NA,NA,NA
"2269",NA,NA,NA
"2270",NA,NA,NA
"2271",NA,NA,NA
"2272",NA,NA,NA
"2273",NA,NA,NA
"2274",NA,NA,NA
"2275",NA,NA,NA
"2276",NA,NA,NA
"2277",NA,NA,NA
"2278",NA,NA,NA
"2279",NA,NA,NA
"2280",NA,NA,NA
"2281",NA,NA,NA
"2282",NA,NA,NA
"2283",NA,NA,NA
"2284",NA,NA,NA
"2285",NA,NA,NA
"2286",NA,NA,NA
"2287",NA,NA,NA
"2288",NA,NA,NA
"2289",NA,NA,NA
"2290",NA,NA,NA
"2291",NA,NA,NA
"2292",NA,NA,NA
"2293",NA,NA,NA
"2294",NA,NA,NA
"2295",NA,NA,NA
"2296",NA,NA,NA
"2297",NA,NA,NA
"2298",NA,NA,NA
"2299",NA,NA,NA
"2300",NA,NA,NA
"2301",NA,NA,NA
"2302",NA,NA,NA
"2303",NA,NA,NA
"2304",NA,NA,NA
"2305",NA,NA,NA
"2306",NA,NA,NA
"2307",NA,NA,NA
"2308",NA,NA,NA
"2309",0.176470588235294,0.0666666666666667,NA
"2310",0.19327731092437,0.0943396226415094,NA
"2311",0.146953405017921,0.0666666666666667,NA
"2312",0.28,-0.0588235294117647,NA
"2313",0.0909090909090909,-0.153846153846154,NA
"2314",-0.192307692307692,-0.377777777777778,NA
"2315",-0.209302325581395,-0.444444444444444,NA
"2316",-0.114754098360656,-0.478260869565217,NA
"2317",-0.0461538461538462,-0.431578947368421,NA
"2318",0,-0.433962264150943,NA
"2319",0.0731707317073171,-0.433962264150943,NA
"2320",0.142857142857143,-0.384615384615385,NA
"2321",0.2,-0.358490566037736,NA
"2322",0.347368421052632,-0.26530612244898,NA
"2323",0.44,-0.191489361702128,NA
"2324",0.481481481481481,-0.166666666666667,NA
"2325",0.517241379310345,-0.166666666666667,NA
"2326",0.548387096774194,-0.142857142857143,NA
"2327",0.577464788732394,-0.176470588235294,NA
"2328",0.578231292517007,-0.192307692307692,NA
"2329",0.58974358974359,-0.207547169811321,NA
"2330",0.6,-0.185185185185185,NA
"2331",0.6,-0.192982456140351,NA
"2332",0.538461538461538,-0.2,NA
"2333",0.6,-0.2,NA
"2334",0.617021276595745,-0.142857142857143,NA
"2335",-0.0857142857142857,-0.1875,NA
"2336",0.355932203389831,-0.151515151515152,NA
"2337",0.584158415841584,-0.253731343283582,NA
"2338",0.391304347826087,-0.166666666666667,NA
"2339",0.505882352941176,0.0869565217391304,NA
"2340",0.511111111111111,0.0833333333333333,NA
"2341",0.531914893617021,0.0638297872340425,NA
"2342",0.391304347826087,0.207547169811321,NA
"2343",0.137254901960784,0.185185185185185,NA
"2344",-0.2,0.172413793103448,NA
"2345",-0.0666666666666667,0.25,NA
"2346",-0.0434782608695652,0.225806451612903,NA
"2347",0.333333333333333,-0.162790697674419,NA
"2348",-0.136363636363636,0.484536082474227,NA
"2349",-0.265822784810127,0.484536082474227,NA
"2350",-0.0196078431372549,0.509433962264151,NA
"2351",-0.333333333333333,0.495327102803738,NA
"2352",0.349397590361446,0.495327102803738,NA
"2353",0.28,0.513513513513513,NA
"2354",-0.382716049382716,0.517241379310345,NA
"2355",-0.191489361702128,0.517241379310345,NA
"2356",0.0357142857142857,0.546218487394958,NA
"2357",0.0566037735849057,0.541284403669725,NA
"2358",-0.0588235294117647,0.546218487394958,NA
"2359",-0.28735632183908,0.517241379310345,NA
"2360",0.0689655172413793,0.530434782608696,NA
"2361",-0.12280701754386,0.466666666666667,NA
"2362",-0.0303030303030303,0.423728813559322,NA
"2363",0.0416666666666667,0.432098765432099,NA
"2364",0.0909090909090909,0.393939393939394,NA
"2365",0.142857142857143,0.333333333333333,NA
"2366",0.126760563380282,0.347368421052632,NA
"2367",-0.0256410256410256,0.5,NA
"2368",0.0526315789473684,0.454545454545455,NA
"2369",0,0.493333333333333,NA
"2370",-0.185185185185185,0.5,NA
"2371",0.032258064516129,0.411764705882353,NA
"2372",-0.0967741935483871,0.52112676056338,NA
