project_id,site,microsite,animal_hit,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,scientific_name
2006467,Tecopa_open O,open,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2022-01-10 11:37,1,Sylvilagus audubonii
2006467,Tecopa,triangle,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2022-01-12 10:09,1,Sylvilagus audubonii
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2022-01-12 10:53,1,Sylvilagus audubonii
2006467,Tecopa,triangle,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2022-01-14 10:55,1,Sylvilagus audubonii
2006467,Tecopa,square,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2022-01-17 10:39,1,Sylvilagus audubonii
2006467,Tecopa_open S,square,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2022-01-21 8:50,1,Sylvilagus audubonii
2006467,Tecopa,triangle,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-28 6:54,1,Sylvilagus audubonii
2006467,Tecopa,triangle,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-28 7:10,1,Sylvilagus audubonii
2006467,Tecopa,square,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-28 7:16,1,Sylvilagus audubonii
2006467,Tecopa,square,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-29 4:54,1,Sylvilagus audubonii
2006467,Tecopa,triangle,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-29 7:02,1,Sylvilagus audubonii
2006467,Tecopa,triangle,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-30 6:01,1,Sylvilagus audubonii
2006467,Tecopa,square,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-30 6:09,1,Sylvilagus audubonii
2006467,Tecopa,triangle,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-30 6:20,1,Sylvilagus audubonii
2006467,Tecopa,square,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-30 6:25,1,Sylvilagus audubonii
2006467,Tecopa_open O,open,1,Minahil Malik,c0206b78-8e3a-4612-84c7-ba13a36ba3f2,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,Red-tailed Hawk,,2022-01-08 10:03,3,Buteo jamaicensis
2006467,Tecopa_open O,open,1,Minahil Malik,87fdd451-ca1e-47b1-af43-aa4517cd13bf,Aves,Passeriformes,Corvidae,Corvus,brachyrhynchos,American Crow,,2022-01-08 10:05,5,Corvus brachyrhynchos
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-10 5:18,1,Lepus californicus
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-10 8:02,1,Lepus californicus
2006467,Tecopa,triangle,1,Minahil Malik,9c7ff463-d1cb-47a6-9afa-30a7b7760fc0,Mammalia,Lagomorpha,Leporidae,Lepus,californicus,Black-tailed Jackrabbit,,2022-01-13 9:34,1,Lepus californicus
2006467,Tecopa_open O,open,1,Minahil Malik,c0206b78-8e3a-4612-84c7-ba13a36ba3f2,Aves,Accipitriformes,Accipitridae,Buteo,jamaicensis,Red-tailed Hawk,,2022-01-03 4:52,1,Buteo jamaicensis
2006467,Tecopa,triangle,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-25 22:19,1,Sylvilagus audubonii
2006467,Tecopa,square,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-14 22:39,1,Sylvilagus audubonii
2006467,Tecopa,square,1,Minahil Malik,85f0d28f-ca8b-4100-8b16-46d4766201e3,Mammalia,Lagomorpha,Leporidae,Sylvilagus,audubonii,Desert Cottontail,,2021-01-16 4:49,1,Sylvilagus audubonii
2006467,Tecopa_open O,open,1,Minahil Malik,87fdd451-ca1e-47b1-af43-aa4517cd13bf,Aves,Passeriformes,Corvidae,Corvus,brachyrhynchos,American Crow,,2021-01-08 22:26,6,Corvus brachyrhynchos
2006467,Tecopa_open O,open,1,Minahil Malik,87fdd451-ca1e-47b1-af43-aa4517cd13bf,Aves,Passeriformes,Corvidae,Corvus,brachyrhynchos,American Crow,,2021-01-08 22:29,3,Corvus brachyrhynchos
2006467,Tecopa,triangle,1,Minahil Malik,3c3f9fa5-d0c7-4bea-b108-40cd1ab66d0c,Reptilia,Squamata,Iguanidae,Dipsosaurus,dorsalis,Iguana species,,2021-01-26 17:05,1,Dipsosaurus dorsalis
2006467,Tecopa,Larrea tridentata,1,Minahil Malik,3c3f9fa5-d0c7-4bea-b108-40cd1ab66d0c,Reptilia,Squamata,Iguanidae,Dipsosaurus,dorsalis,Iguana species,,2021-01-29 13:43,1,Dipsosaurus dorsalis
