# Omega OM-92b Logger 
Time Zone UTC + -4 hours

# Configuration :
DeviceID,15502
LoggingStart,Button Press
LoggingStartTime,04.06 12:50:00
LoggingInterval,1 hour
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,NA
TemperatureAlarmThresholdLow,NA
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,NA
HumidityAlarmThresholdLow,NA
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,290,2021-03-13,17:50:00,,2021-03-13 17:50:00,21.9558,16.4157,-4.68783
,,291,2021-03-13,18:50:00,,2021-03-13 18:50:00,21.8864,16.6354,-4.5676
,,292,2021-03-13,19:50:00,,2021-03-13 19:50:00,21.8437,17.2183,-4.14425
,,293,2021-03-13,20:50:00,,2021-03-13 20:50:00,21.9451,17.6547,-3.72754
,,294,2021-03-13,21:50:00,,2021-03-13 21:50:00,21.9718,18.7228,-2.91767
,,295,2021-03-13,22:50:00,,2021-03-13 22:50:00,21.8437,19.4736,-2.49301
,,296,2021-03-13,23:50:00,,2021-03-13 23:50:00,21.9718,20.0076,-2.02096
,,297,2021-03-14,00:50:00,,2021-03-14 00:50:00,21.8116,20.5173,-1.81227
,,298,2021-03-14,01:50:00,,2021-03-14 01:50:00,21.8864,20.9079,-1.49363
,,299,,,,21.9024,20.6027,-1.68044
,,300,2021-03-14,03:50:00,,2021-03-14 03:50:00,21.8864,20.5203,-1.74822
,,301,2021-03-14,04:50:00,,2021-03-14 04:50:00,21.9451,20.4135,-1.77043
,,302,2021-03-14,05:50:00,,2021-03-14 05:50:00,21.9291,20.4929,-1.73099
,,303,2021-03-14,06:50:00,,2021-03-14 06:50:00,21.8704,20.6638,-1.66681
,,304,2021-03-14,07:50:00,,2021-03-14 07:50:00,21.9024,21.2497,-1.25922
,,305,2021-03-14,08:50:00,,2021-03-14 08:50:00,21.6995,20.911,-1.64704
,,306,2021-03-14,09:50:00,,2021-03-14 09:50:00,21.9024,20.2792,-1.89548
,,307,2021-03-14,10:50:00,,2021-03-14 10:50:00,21.7582,18.0972,-3.549
,,308,2021-03-14,11:50:00,,2021-03-14 11:50:00,21.8704,16.7788,-4.46656
,,309,2021-03-14,12:50:00,,2021-03-14 12:50:00,21.8116,15.4879,-5.57282
,,310,2021-03-14,13:50:00,,2021-03-14 13:50:00,21.6995,14.7585,-6.29584
,,311,2021-03-14,14:50:00,,2021-03-14 14:50:00,21.8704,14.0078,-6.84111
,,312,2021-03-14,15:50:00,,2021-03-14 15:50:00,21.8437,13.7514,-7.10261
,,313,2021-03-14,16:50:00,,2021-03-14 16:50:00,21.9718,13.3852,-7.35147
,,314,2021-03-14,17:50:00,,2021-03-14 17:50:00,21.2081,18.6099,-3.62581
,,315,2021-03-14,18:50:00,,2021-03-14 18:50:00,21.5179,18.8052,-3.23148
,,316,2021-03-14,19:50:00,,2021-03-14 19:50:00,21.5606,19.7757,-2.51872
,,317,2021-03-14,20:50:00,,2021-03-14 20:50:00,21.6194,17.3465,-4.22802
,,318,2021-03-14,21:50:00,,2021-03-14 21:50:00,21.5873,16.8643,-4.62877
,,319,2021-03-14,22:50:00,,2021-03-14 22:50:00,21.6033,18.2132,-3.59022
,,320,2021-03-14,23:50:00,,2021-03-14 23:50:00,21.5873,17.7157,-3.97339
,,321,2021-03-15,00:50:00,,2021-03-15 00:50:00,21.6621,17.6059,-3.99538
,,322,2021-03-15,01:50:00,,2021-03-15 01:50:00,21.6194,13.9467,-7.09744
,,323,2021-03-15,02:50:00,,2021-03-15 02:50:00,21.6728,15.2377,-5.8985
,,324,2021-03-15,03:50:00,,2021-03-15 03:50:00,21.8009,15.4055,-5.6516
,,325,2021-03-15,04:50:00,,2021-03-15 04:50:00,21.6888,15.6435,-5.53998
,,326,2021-03-15,05:50:00,,2021-03-15 05:50:00,21.7582,14.9691,-6.06328
,,327,2021-03-15,06:50:00,,2021-03-15 06:50:00,21.7849,13.1197,-7.75853
,,328,2021-03-15,07:50:00,,2021-03-15 07:50:00,21.8276,12.6711,-8.17371
,,329,2021-03-15,08:50:00,,2021-03-15 08:50:00,21.8864,11.133,-9.78293
,,330,2021-03-15,09:50:00,,2021-03-15 09:50:00,21.8704,10.6874,-10.3129
,,331,2021-03-15,10:50:00,,2021-03-15 10:50:00,21.7155,10.3059,-10.8907
,,332,2021-03-15,11:50:00,,2021-03-15 11:50:00,21.8704,10.0954,-11.0313
,,333,2021-03-15,12:50:00,,2021-03-15 12:50:00,21.7849,10.6844,-10.3825
,,334,2021-03-15,13:50:00,,2021-03-15 13:50:00,21.8009,10.3944,-10.7173
,,335,2021-03-15,14:50:00,,2021-03-15 14:50:00,21.7742,10.0191,-11.2003
,,336,2021-03-15,15:50:00,,2021-03-15 15:50:00,21.8704,11.368,-9.52976
,,337,2021-03-15,16:50:00,,2021-03-15 16:50:00,21.8544,11.6548,-9.22458
,,338,2021-03-15,17:50:00,,2021-03-15 17:50:00,21.9879,11.902,-8.85215
,,339,2021-03-15,18:50:00,,2021-03-15 18:50:00,21.9024,12.5429,-8.24584
,,340,2021-03-15,19:50:00,,2021-03-15 19:50:00,21.9451,12.5307,-8.22482
,,341,2021-03-15,20:50:00,,2021-03-15 20:50:00,21.9451,13.1106,-7.64111
,,342,2021-03-15,21:50:00,,2021-03-15 21:50:00,21.8864,12.9793,-7.81748
,,343,2021-03-15,22:50:00,,2021-03-15 22:50:00,21.9879,12.9183,-7.7984
,,344,2021-03-15,23:50:00,,2021-03-15 23:50:00,21.9451,13.1746,-7.57801
,,345,2021-03-16,00:50:00,,2021-03-16 00:50:00,21.9291,12.9976,-7.76558
,,346,2021-03-16,01:50:00,,2021-03-16 01:50:00,21.8864,12.4453,-8.35896
,,347,2021-03-16,02:50:00,,2021-03-16 02:50:00,21.9558,13.0282,-7.71421
,,348,2021-03-16,03:50:00,,2021-03-16 03:50:00,21.9558,13.0922,-7.65076
,,349,2021-03-16,04:50:00,,2021-03-16 04:50:00,21.9879,13.5958,-7.13618
,,350,2021-03-16,05:50:00,,2021-03-16 05:50:00,21.9291,14.0291,-6.77455
,,351,2021-03-16,06:50:00,,2021-03-16 06:50:00,22.0253,14.7402,-6.05163
,,352,2021-03-16,07:50:00,,2021-03-16 07:50:00,21.9879,15.2377,-5.64565
,,353,2021-03-16,08:50:00,,2021-03-16 08:50:00,21.9879,15.1888,-5.68787
,,354,2021-03-16,09:50:00,,2021-03-16 09:50:00,21.9558,15.7107,-5.26856
,,355,2021-03-16,10:50:00,,2021-03-16 10:50:00,22.0253,16.2875,-4.73562
,,356,2021-03-16,11:50:00,,2021-03-16 11:50:00,21.9718,16.7727,-4.3891
,,357,2021-03-16,12:50:00,,2021-03-16 12:50:00,21.8704,17.6211,-3.81396
,,358,2021-03-16,13:50:00,,2021-03-16 13:50:00,21.9024,18.0056,-3.49901
,,359,2021-03-16,14:50:00,,2021-03-16 14:50:00,21.9558,17.9477,-3.49857
,,360,2021-03-16,15:50:00,,2021-03-16 15:50:00,21.9879,18.0941,-3.36342
,,361,2021-03-16,16:50:00,,2021-03-16 16:50:00,21.9131,18.1064,-3.41553
,,362,2021-03-16,17:50:00,,2021-03-16 17:50:00,21.9024,17.9934,-3.50809
,,363,2021-03-16,18:50:00,,2021-03-16 18:50:00,21.8704,18.2773,-3.32452
,,364,2021-03-16,19:50:00,,2021-03-16 19:50:00,21.9718,18.7045,-2.93084
,,365,2021-03-16,20:50:00,,2021-03-16 20:50:00,21.9718,19.3973,-2.44037
,,366,2021-03-16,21:50:00,,2021-03-16 21:50:00,21.8864,20.1053,-2.02563
,,367,2021-03-16,22:50:00,,2021-03-16 22:50:00,21.9024,20.3159,-1.87098
,,368,2021-03-16,23:50:00,,2021-03-16 23:50:00,21.8544,20.2914,-1.92713
,,369,2021-03-17,00:50:00,,2021-03-17 00:50:00,21.9024,20.0687,-2.03709
,,370,2021-03-17,01:50:00,,2021-03-17 01:50:00,21.9451,19.8154,-2.1739
,,371,2021-03-17,02:50:00,,2021-03-17 02:50:00,21.9451,19.7848,-2.19477
,,372,2021-03-17,03:50:00,,2021-03-17 03:50:00,22.0413,19.675,-2.19079
,,373,2021-03-17,04:50:00,,2021-03-17 04:50:00,21.9451,19.3362,-2.50496
,,374,2021-03-17,05:50:00,,2021-03-17 05:50:00,21.9451,19.3484,-2.49643
,,375,2021-03-17,06:50:00,,2021-03-17 06:50:00,21.8704,19.6841,-2.32559
,,376,2021-03-17,07:50:00,,2021-03-17 07:50:00,21.8704,20.1816,-1.98752
,,377,2021-03-17,08:50:00,,2021-03-17 08:50:00,21.9451,20.5081,-1.70758
,,378,2021-03-17,09:50:00,,2021-03-17 09:50:00,21.9986,20.9812,-1.35272
,,379,2021-03-17,10:50:00,,2021-03-17 10:50:00,21.8704,21.564,-1.08539
,,380,2021-03-17,11:50:00,,2021-03-17 11:50:00,21.8864,22.5834,-0.439103
,,381,2021-03-17,12:50:00,,2021-03-17 12:50:00,21.7742,23.5447,0.0405166
,,382,2021-03-17,13:50:00,,2021-03-17 13:50:00,21.7422,23.9506,0.249465
,,383,2021-03-17,14:50:00,,2021-03-17 14:50:00,21.9291,24.2832,0.598256
,,384,2021-03-17,15:50:00,,2021-03-17 15:50:00,21.8544,24.7837,0.81793
,,385,2021-03-17,16:50:00,,2021-03-17 16:50:00,21.9718,24.6769,0.857506
,,386,2021-03-17,17:50:00,,2021-03-17 17:50:00,21.6621,25.1072,0.834903
,,387,2021-03-17,18:50:00,,2021-03-17 18:50:00,21.6621,25.5039,1.05278
,,388,2021-03-17,19:50:00,,2021-03-17 19:50:00,21.7155,25.5924,1.1464
,,389,2021-03-17,20:50:00,,2021-03-17 20:50:00,21.6621,25.7633,1.19362
,,390,2021-03-17,21:50:00,,2021-03-17 21:50:00,21.6728,26.2119,1.44336
,,391,2021-03-17,22:50:00,,2021-03-17 22:50:00,21.6461,26.1082,1.36526
,,392,2021-03-17,23:50:00,,2021-03-17 23:50:00,21.6621,26.1112,1.38055
,,393,2021-03-18,00:50:00,,2021-03-18 00:50:00,21.6033,26.5965,1.58742
,,394,2021-03-18,01:50:00,,2021-03-18 01:50:00,21.6461,26.0655,1.34242
,,395,2021-03-18,02:50:00,,2021-03-18 02:50:00,21.6461,26.7643,1.71187
,,396,2021-03-18,03:50:00,,2021-03-18 03:50:00,21.6728,26.8528,1.78089
,,397,2021-03-18,04:50:00,,2021-03-18 04:50:00,21.6728,26.9718,1.84279
,,398,2021-03-18,05:50:00,,2021-03-18 05:50:00,21.6995,27.0542,1.90836
,,399,2021-03-18,06:50:00,,2021-03-18 06:50:00,21.6621,26.9993,1.84789
,,400,2021-03-18,07:50:00,,2021-03-18 07:50:00,21.6621,26.807,1.74788
,,401,2021-03-18,08:50:00,,2021-03-18 08:50:00,21.6621,26.3005,1.48129
,,402,2021-03-18,09:50:00,,2021-03-18 09:50:00,21.9451,25.7359,1.41969
,,403,2021-03-18,10:50:00,,2021-03-18 10:50:00,21.7582,26.0014,1.40368
,,404,2021-03-18,11:50:00,,2021-03-18 11:50:00,21.9131,25.8732,1.46667
,,405,2021-03-18,12:50:00,,2021-03-18 12:50:00,21.9451,25.7816,1.44448
,,406,2021-03-18,13:50:00,,2021-03-18 13:50:00,21.8437,24.8173,0.827669
,,407,2021-03-18,14:50:00,,2021-03-18 14:50:00,21.8116,24.0269,0.352055
,,408,2021-03-18,15:50:00,,2021-03-18 15:50:00,21.8864,22.3239,-0.597734
,,409,2021-03-18,16:50:00,,2021-03-18 16:50:00,21.9024,20.1175,-2.00414
,,410,2021-03-18,17:50:00,,2021-03-18 17:50:00,21.9558,18.2376,-3.28372
,,411,2021-03-18,18:50:00,,2021-03-18 18:50:00,21.9291,15.5734,-5.40586
,,412,2021-03-18,19:50:00,,2021-03-18 19:50:00,21.9718,14.1604,-6.61915
,,413,2021-03-18,20:50:00,,2021-03-18 20:50:00,21.9291,13.5103,-7.26458
,,414,2021-03-18,21:50:00,,2021-03-18 21:50:00,21.9718,13.1899,-7.54194
,,415,2021-03-18,22:50:00,,2021-03-18 22:50:00,21.9451,12.8206,-7.93002
,,416,2021-03-18,23:50:00,,2021-03-18 23:50:00,21.9718,12.4178,-8.32033
,,417,2021-03-19,00:50:00,,2021-03-19 00:50:00,21.9986,12.1279,-8.60289
,,418,2021-03-19,01:50:00,,2021-03-19 01:50:00,21.9986,12.0668,-8.6676
,,419,2021-03-19,02:50:00,,2021-03-19 02:50:00,21.9451,11.6365,-9.17392
,,420,2021-03-19,03:50:00,,2021-03-19 03:50:00,21.8704,11.3802,-9.5161
,,421,2021-03-19,04:50:00,,2021-03-19 04:50:00,21.9558,11.3893,-9.43946
,,422,2021-03-19,05:50:00,,2021-03-19 05:50:00,21.9131,11.6365,-9.19888
,,423,2021-03-19,06:50:00,,2021-03-19 06:50:00,21.9131,11.5633,-9.27945
,,424,2021-03-19,07:50:00,,2021-03-19 07:50:00,22.0146,11.4076,-9.37333
,,425,2021-03-19,08:50:00,,2021-03-19 08:50:00,21.8864,11.0262,-9.90531
,,426,2021-03-19,09:50:00,,2021-03-19 09:50:00,21.9451,10.7271,-10.2084
,,427,2021-03-19,10:50:00,,2021-03-19 10:50:00,21.8864,10.4738,-10.5556
,,428,2021-03-19,11:50:00,,2021-03-19 11:50:00,21.8704,10.3822,-10.6787
,,429,2021-03-19,12:50:00,,2021-03-19 12:50:00,21.8276,10.3273,-10.7784
,,430,2021-03-19,13:50:00,,2021-03-19 13:50:00,21.9291,10.9224,-9.99217
,,431,2021-03-19,14:50:00,,2021-03-19 14:50:00,21.8437,12.1065,-8.74667
,,432,2021-03-19,15:50:00,,2021-03-19 15:50:00,21.8704,12.8634,-7.94597
,,433,2021-03-19,16:50:00,,2021-03-19 16:50:00,21.8437,13.6873,-7.1633
,,434,2021-03-19,17:50:00,,2021-03-19 17:50:00,21.8864,14.3191,-6.54174
,,435,2021-03-19,18:50:00,,2021-03-19 18:50:00,21.9291,14.5937,-6.25927
,,436,2021-03-19,19:50:00,,2021-03-19 19:50:00,21.8864,14.9599,-5.96865
,,437,2021-03-19,20:50:00,,2021-03-19 20:50:00,21.9024,15.2987,-5.66164
,,438,2021-03-19,21:50:00,,2021-03-19 21:50:00,21.9879,15.4147,-5.49361
,,439,2021-03-19,22:50:00,,2021-03-19 22:50:00,21.9558,15.7565,-5.23016
,,440,2021-03-19,23:50:00,,2021-03-19 23:50:00,21.9451,16.2997,-4.79045
,,441,2021-03-20,00:50:00,,2021-03-20 00:50:00,21.9718,16.8643,-4.3167
,,442,2021-03-20,01:50:00,,2021-03-20 01:50:00,21.9291,16.9772,-4.26258
,,443,2021-03-20,02:50:00,,2021-03-20 02:50:00,21.9451,16.9284,-4.28791
,,444,2021-03-20,03:50:00,,2021-03-20 03:50:00,21.9291,16.6201,-4.54517
,,445,2021-03-20,04:50:00,,2021-03-20 04:50:00,21.9558,16.6079,-4.53329
,,446,2021-03-20,05:50:00,,2021-03-20 05:50:00,21.8704,16.492,-4.69548
,,447,2021-03-20,06:50:00,,2021-03-20 06:50:00,21.9291,16.3973,-4.72423
,,448,2021-03-20,07:50:00,,2021-03-20 07:50:00,21.9131,16.8826,-4.34994
,,449,2021-03-20,08:50:00,,2021-03-20 08:50:00,21.8704,17.2671,-4.08479
,,450,2021-03-20,09:50:00,,2021-03-20 09:50:00,21.8276,17.2274,-4.1502
,,451,2021-03-20,10:50:00,,2021-03-20 10:50:00,21.8704,16.0586,-5.0481
,,452,2021-03-20,11:50:00,,2021-03-20 11:50:00,21.9024,15.3353,-5.63018
,,453,2021-03-20,12:50:00,,2021-03-20 12:50:00,21.9131,14.6731,-6.20108
,,454,2021-03-20,13:50:00,,2021-03-20 13:50:00,21.8437,14.4259,-6.47873
,,455,2021-03-20,14:50:00,,2021-03-20 14:50:00,21.9879,14.3221,-6.45809
,,456,2021-03-20,15:50:00,,2021-03-20 15:50:00,21.8276,14.6548,-6.2857
,,457,2021-03-20,16:50:00,,2021-03-20 16:50:00,21.8544,14.6517,-6.26709
,,458,2021-03-20,17:50:00,,2021-03-20 17:50:00,21.7849,15.6466,-5.46003
,,459,2021-03-20,18:50:00,,2021-03-20 18:50:00,21.8864,15.9579,-5.11833
,,460,2021-03-20,19:50:00,,2021-03-20 19:50:00,21.9879,16.5927,-4.51954
,,461,2021-03-20,20:50:00,,2021-03-20 20:50:00,21.8437,18.6496,-3.07561
,,462,2021-03-20,21:50:00,,2021-03-20 21:50:00,21.8116,20.0961,-2.09369
,,463,2021-03-20,22:50:00,,2021-03-20 22:50:00,21.9291,20.2976,-1.8611
,,464,2021-03-20,23:50:00,,2021-03-20 23:50:00,21.8704,19.6323,-2.36128
,,465,2021-03-21,00:50:00,,2021-03-21 00:50:00,21.9291,18.7198,-2.95494
,,466,2021-03-21,01:50:00,,2021-03-21 01:50:00,21.8116,18.6496,-3.10191
,,467,2021-03-21,02:50:00,,2021-03-21 02:50:00,21.6728,19.2844,-2.76562
,,468,2021-03-21,03:50:00,,2021-03-21 03:50:00,21.9024,19.5071,-2.42129
,,469,2021-03-21,04:50:00,,2021-03-21 04:50:00,21.9451,19.6384,-2.29536
,,470,2021-03-21,05:50:00,,2021-03-21 05:50:00,21.9558,19.6384,-2.28655
,,471,2021-03-21,06:50:00,,2021-03-21 06:50:00,21.9451,19.5254,-2.37336
,,472,2021-03-21,07:50:00,,2021-03-21 07:50:00,21.9291,19.5438,-2.3739
,,473,2021-03-21,08:50:00,,2021-03-21 08:50:00,21.9879,19.7055,-2.2139
,,474,2021-03-21,09:50:00,,2021-03-21 09:50:00,21.9131,18.8602,-2.86753
,,475,2021-03-21,10:50:00,,2021-03-21 10:50:00,21.9451,17.7981,-3.61931
,,476,2021-03-21,11:50:00,,2021-03-21 11:50:00,21.8704,17.5051,-3.90214
,,477,2021-03-21,12:50:00,,2021-03-21 12:50:00,21.9024,16.4614,-4.69411
,,478,2021-03-21,13:50:00,,2021-03-21 13:50:00,21.9879,15.1766,-5.69845
,,479,2021-03-21,14:50:00,,2021-03-21 14:50:00,21.9718,15.1247,-5.75631
,,480,2021-03-21,15:50:00,,2021-03-21 15:50:00,21.8864,15.0423,-5.89656
,,481,2021-03-21,16:50:00,,2021-03-21 16:50:00,21.7742,14.667,-6.31748
,,482,2021-03-21,17:50:00,,2021-03-21 17:50:00,21.8009,14.7951,-6.18224
,,483,2021-03-21,18:50:00,,2021-03-21 18:50:00,21.8276,16.4401,-4.77183
,,484,2021-03-21,19:50:00,,2021-03-21 19:50:00,21.7849,16.6781,-4.61579
,,485,2021-03-21,20:50:00,,2021-03-21 20:50:00,21.63,17.557,-4.05855
,,486,2021-03-21,21:50:00,,2021-03-21 21:50:00,21.9131,18.3322,-3.24926
,,487,2021-03-21,22:50:00,,2021-03-21 22:50:00,21.8864,18.8296,-2.91127
,,488,2021-03-21,23:50:00,,2021-03-21 23:50:00,21.8116,18.6007,-3.13714
,,489,2021-03-22,00:50:00,,2021-03-22 00:50:00,21.9291,18.1552,-3.36632
,,490,2021-03-22,01:50:00,,2021-03-22 01:50:00,21.8704,17.6669,-3.77929
,,491,2021-03-22,02:50:00,,2021-03-22 02:50:00,21.8116,17.1969,-4.18685
,,492,2021-03-22,03:50:00,,2021-03-22 03:50:00,21.8544,17.2152,-4.13793
,,493,2021-03-22,04:50:00,,2021-03-22 04:50:00,21.8544,17.7462,-3.73247
,,494,2021-03-22,05:50:00,,2021-03-22 05:50:00,21.9451,18.6557,-2.98793
,,495,2021-03-22,06:50:00,,2021-03-22 06:50:00,21.8864,19.3606,-2.53633
,,496,2021-03-22,07:50:00,,2021-03-22 07:50:00,21.8544,20.1511,-2.02131
,,497,2021-03-22,08:50:00,,2021-03-22 08:50:00,21.8009,20.3708,-1.91842
,,498,2021-03-22,09:50:00,,2021-03-22 09:50:00,21.7582,20.206,-2.064
,,499,2021-03-22,10:50:00,,2021-03-22 10:50:00,21.9131,20.4715,-1.75845
,,500,2021-03-22,11:50:00,,2021-03-22 11:50:00,21.6728,21.0239,-1.59598
,,501,2021-03-22,12:50:00,,2021-03-22 12:50:00,22.068,20.9049,-1.34468
,,502,2021-03-22,13:50:00,,2021-03-22 13:50:00,22.2389,20.2243,-1.65368
,,503,2021-03-22,14:50:00,,2021-03-22 14:50:00,22.4365,19.6017,-1.91521
,,504,2021-03-22,15:50:00,,2021-03-22 15:50:00,22.4792,18.8022,-2.44407
,,505,2021-03-22,16:50:00,,2021-03-22 16:50:00,22.538,18.6587,-2.49932
,,506,2021-03-22,17:50:00,,2021-03-22 17:50:00,22.1267,18.6007,-2.87863
,,507,2021-03-22,18:50:00,,2021-03-22 18:50:00,21.5766,19.2569,-2.86402
,,508,2021-03-22,19:50:00,,2021-03-22 19:50:00,21.7315,19.3179,-2.69377
,,509,2021-03-22,20:50:00,,2021-03-22 20:50:00,21.7849,19.8398,-2.28963
,,510,2021-03-22,21:50:00,,2021-03-22 21:50:00,21.8544,20.3067,-1.91693
,,511,2021-03-22,22:50:00,,2021-03-22 22:50:00,21.8544,20.1144,-2.04598
,,512,2021-03-22,23:50:00,,2021-03-22 23:50:00,21.9024,19.8917,-2.15716
,,513,2021-03-23,00:50:00,,2021-03-23 00:50:00,21.8704,19.7452,-2.2837
,,514,2021-03-23,01:50:00,,2021-03-23 01:50:00,21.7849,19.6109,-2.44653
,,515,2021-03-23,02:50:00,,2021-03-23 02:50:00,21.7582,19.3729,-2.63346
,,516,2021-03-23,03:50:00,,2021-03-23 03:50:00,21.7849,19.5499,-2.48865
,,517,2021-03-23,04:50:00,,2021-03-23 04:50:00,21.7155,19.8489,-2.34077
,,518,2021-03-23,05:50:00,,2021-03-23 05:50:00,21.8009,19.968,-2.18921
,,519,2021-03-23,06:50:00,,2021-03-23 06:50:00,21.7849,19.9496,-2.21488
,,520,2021-03-23,07:50:00,,2021-03-23 07:50:00,21.8276,20.3098,-1.93701
,,521,2021-03-23,08:50:00,,2021-03-23 08:50:00,21.9024,19.556,-2.38749
,,522,2021-03-23,09:50:00,,2021-03-23 09:50:00,21.6995,19.0921,-2.87861
,,523,2021-03-23,10:50:00,,2021-03-23 10:50:00,21.7422,19.4003,-2.62755
,,524,2021-03-23,11:50:00,,2021-03-23 11:50:00,21.9291,19.2172,-2.60152
,,525,2021-03-23,12:50:00,,2021-03-23 12:50:00,22.0253,19.0951,-2.60839
,,526,2021-03-23,13:50:00,,2021-03-23 13:50:00,22.2229,18.7228,-2.71161
,,527,2021-03-23,14:50:00,,2021-03-23 14:50:00,22.3671,18.9548,-2.42697
,,528,2021-03-23,15:50:00,,2021-03-23 15:50:00,22.5486,17.789,-3.13367
,,529,2021-03-23,16:50:00,,2021-03-23 16:50:00,22.2122,18.9273,-2.57385
,,530,2021-03-23,17:50:00,,2021-03-23 17:50:00,21.63,18.6374,-3.25973
,,531,2021-03-23,18:50:00,,2021-03-23 18:50:00,21.7582,17.8073,-3.76504
,,532,2021-03-23,19:50:00,,2021-03-23 19:50:00,21.8116,16.8124,-4.48766
,,533,2021-03-23,20:50:00,,2021-03-23 20:50:00,21.7742,17.5967,-3.91087
,,534,2021-03-23,21:50:00,,2021-03-23 21:50:00,21.7155,18.1552,-3.54112
,,535,2021-03-23,22:50:00,,2021-03-23 22:50:00,21.7742,18.9181,-2.94033
,,536,2021-03-23,23:50:00,,2021-03-23 23:50:00,21.8276,19.6475,-2.38605
,,537,2021-03-24,00:50:00,,2021-03-24 00:50:00,21.6995,20.4257,-1.966
,,538,2021-03-24,01:50:00,,2021-03-24 01:50:00,21.8009,21.2894,-1.31829
,,539,2021-03-24,02:50:00,,2021-03-24 02:50:00,21.8544,22.3758,-0.59272
,,540,2021-03-24,03:50:00,,2021-03-24 03:50:00,21.7582,23.7888,0.169384
,,541,2021-03-24,04:50:00,,2021-03-24 04:50:00,21.7315,25.5192,1.12014
,,542,2021-03-24,05:50:00,,2021-03-24 05:50:00,21.8276,27.3472,2.16917
,,543,2021-03-24,06:50:00,,2021-03-24 06:50:00,21.6194,30.3868,3.47685
,,544,2021-03-24,07:50:00,,2021-03-24 07:50:00,21.8116,32.0897,4.4207
,,545,2021-03-24,08:50:00,,2021-03-24 08:50:00,21.6888,36.0082,5.97009
,,546,2021-03-24,09:50:00,,2021-03-24 09:50:00,21.7155,39.5789,7.37014
,,547,2021-03-24,10:50:00,,2021-03-24 10:50:00,21.8437,41.6693,8.24122
,,548,2021-03-24,11:50:00,,2021-03-24 11:50:00,21.8116,43.3448,8.79468
,,549,2021-03-24,12:50:00,,2021-03-24 12:50:00,21.8276,44.0101,9.03491
,,550,2021-03-24,13:50:00,,2021-03-24 13:50:00,22.4632,43.3326,9.3795
,,551,2021-03-24,14:50:00,,2021-03-24 14:50:00,22.335,43.6957,9.38774
,,552,2021-03-24,15:50:00,,2021-03-24 15:50:00,22.1,43.9429,9.25891
,,553,2021-03-24,16:50:00,,2021-03-24 16:50:00,21.6461,44.7944,9.1324
,,554,2021-03-24,17:50:00,,2021-03-24 17:50:00,21.5446,45.4719,9.26318
,,555,2021-03-24,18:50:00,,2021-03-24 18:50:00,21.6621,46.4912,9.70017
,,556,2021-03-24,19:50:00,,2021-03-24 19:50:00,21.5766,48.4382,10.2352
,,557,2021-03-24,20:50:00,,2021-03-24 20:50:00,21.6033,47.2572,9.89043
,,558,2021-03-24,21:50:00,,2021-03-24 21:50:00,21.8009,45.8106,9.60682
,,559,2021-03-24,22:50:00,,2021-03-24 22:50:00,21.7849,45.42,9.46471
,,560,2021-03-24,23:50:00,,2021-03-24 23:50:00,21.5766,43.6408,8.68285
,,561,2021-03-25,00:50:00,,2021-03-25 00:50:00,21.8009,41.3886,8.10318
,,562,2021-03-25,01:50:00,,2021-03-25 01:50:00,21.8276,41.1383,8.03791
,,563,2021-03-25,02:50:00,,2021-03-25 02:50:00,21.63,41.2207,7.88975
,,564,2021-03-25,03:50:00,,2021-03-25 03:50:00,21.6728,40.7385,7.75526
,,565,2021-03-25,04:50:00,,2021-03-25 04:50:00,21.7742,40.6165,7.80225
,,566,2021-03-25,05:50:00,,2021-03-25 05:50:00,21.63,40.4791,7.62317
,,567,2021-03-25,06:50:00,,2021-03-25 06:50:00,21.6888,39.3622,7.26593
,,568,2021-03-25,07:50:00,,2021-03-25 07:50:00,21.8437,38.999,7.26874
,,569,2021-03-25,08:50:00,,2021-03-25 08:50:00,21.7315,39.4995,7.3551
,,570,2021-03-25,09:50:00,,2021-03-25 09:50:00,21.8276,39.1913,7.32638
,,571,2021-03-25,10:50:00,,2021-03-25 10:50:00,21.7422,39.173,7.24319
,,572,2021-03-25,11:50:00,,2021-03-25 11:50:00,21.8544,38.9349,7.25423
,,573,2021-03-25,12:50:00,,2021-03-25 12:50:00,22.2389,37.4914,7.04469
,,574,2021-03-25,13:50:00,,2021-03-25 13:50:00,22.6181,35.8343,6.72158
,,575,2021-03-25,14:50:00,,2021-03-25 14:50:00,22.5059,35.758,6.59143
,,576,2021-03-25,15:50:00,,2021-03-25 15:50:00,22.3671,35.7977,6.48483
,,577,2021-03-25,16:50:00,,2021-03-25 16:50:00,22.4044,37.4456,7.17396
,,578,2021-03-25,17:50:00,,2021-03-25 17:50:00,22.2229,38.3368,7.35639
,,579,2021-03-25,18:50:00,,2021-03-25 18:50:00,21.9131,38.6908,7.21467
,,580,2021-03-25,19:50:00,,2021-03-25 19:50:00,21.2348,38.8769,6.67935
,,581,2021-03-25,20:50:00,,2021-03-25 20:50:00,21.3523,37.583,6.29203
,,582,2021-03-25,21:50:00,,2021-03-25 21:50:00,21.5339,36.7163,6.11492
,,583,2021-03-25,22:50:00,,2021-03-25 22:50:00,21.5606,37.2625,6.35286
