# Omega OM-92b Logger 
Time Zone UTC + -4 hours

# Configuration :
DeviceID,15531
LoggingStart,Button Press
LoggingStartTime,04.06 12:50:00
LoggingInterval,1 hour
TemperatureLoggingEnable,true
TemperatureAlarmThresholdHigh,NA
TemperatureAlarmThresholdLow,NA
HumidityLoggingEnable,true
HumidityAlarmThresholdHigh,NA
HumidityAlarmThresholdLow,NA
Celcius/Fahrenheit,Celcius

,,# Sample Info :,,,,#Plot 
,,Data No,Date,Time,,Date/Time,Temperature,Humidity,DewPoint
,,1,2021-03-01,17:00:00,,2021-03-01 17:00:00,21.4965,28.4092,2.42008
,,2,2021-03-01,18:00:00,,2021-03-01 18:00:00,21.4218,22.3667,-0.960753
,,3,2021-03-01,19:00:00,,2021-03-01 19:00:00,21.0319,22.7604,-1.04917
,,4,2021-03-01,20:00:00,,2021-03-01 20:00:00,20.6634,21.561,-2.09457
,,5,2021-03-01,21:00:00,,2021-03-01 21:00:00,20.6474,21.2863,-2.28156
,,6,2021-03-01,22:00:00,,2021-03-01 22:00:00,20.6207,20.1419,-3.04917
,,7,2021-03-01,23:00:00,,2021-03-01 23:00:00,20.6046,20.206,-3.01973
,,8,2021-03-02,00:00:00,,2021-03-02 00:00:00,20.5779,19.5712,-3.4703
,,9,2021-03-02,01:00:00,,2021-03-02 01:00:00,20.6046,20.5509,-2.79192
,,10,2021-03-02,02:00:00,,2021-03-02 02:00:00,20.5512,20.1358,-3.11077
,,11,2021-03-02,03:00:00,,2021-03-02 03:00:00,20.5352,19.7482,-3.38493
,,12,2021-03-02,04:00:00,,2021-03-02 04:00:00,20.5245,19.2264,-3.75228
,,13,2021-03-02,05:00:00,,2021-03-02 05:00:00,20.5085,19.3393,-3.68719
,,14,2021-03-02,06:00:00,,2021-03-02 06:00:00,20.4925,18.9792,-3.9515
,,15,2021-03-02,07:00:00,,2021-03-02 07:00:00,20.861,19.4125,-3.3458
,,16,2021-03-02,08:00:00,,2021-03-02 08:00:00,20.9464,19.144,-3.46212
,,17,2021-03-02,09:00:00,,2021-03-02 09:00:00,20.9998,18.6526,-3.76615
,,18,2021-03-02,10:00:00,,2021-03-02 10:00:00,21.0159,18.6557,-3.75081
,,19,2021-03-02,11:00:00,,2021-03-02 11:00:00,21.112,17.7859,-4.30879
,,20,2021-03-02,12:00:00,,2021-03-02 12:00:00,21.2829,18.5061,-3.63927
,,21,2021-03-02,13:00:00,,2021-03-02 13:00:00,21.2402,19.5651,-2.9277
,,22,2021-03-02,14:00:00,,2021-03-02 14:00:00,21.1387,20.7309,-2.23048
,,23,2021-03-02,15:00:00,,2021-03-02 15:00:00,21.2135,20.3616,-2.41155
,,24,2021-03-02,16:00:00,,2021-03-02 16:00:00,21.2402,20.621,-2.21813
,,25,2021-03-02,17:00:00,,2021-03-02 17:00:00,21.2402,20.737,-2.14218
,,26,2021-03-02,18:00:00,,2021-03-02 18:00:00,21.1814,20.798,-2.15119
,,27,2021-03-02,19:00:00,,2021-03-02 19:00:00,21.2135,21.3077,-1.79608
,,28,2021-03-02,20:00:00,,2021-03-02 20:00:00,21.1975,19.9039,-2.73177
,,29,2021-03-02,21:00:00,,2021-03-02 21:00:00,21.2135,20.2792,-2.46635
,,30,2021-03-02,22:00:00,,2021-03-02 22:00:00,21.1975,20.7675,-2.15776
,,31,2021-03-02,23:00:00,,2021-03-02 23:00:00,21.2242,22.1225,-1.27619
,,32,2021-03-03,00:00:00,,2021-03-03 00:00:00,20.8183,23.1693,-0.985245
,,33,2021-03-03,01:00:00,,2021-03-03 01:00:00,20.8183,22.858,-1.17012
,,34,2021-03-03,02:00:00,,2021-03-03 02:00:00,20.861,23.1388,-0.967322
,,35,2021-03-03,03:00:00,,2021-03-03 03:00:00,20.877,23.3036,-0.856706
,,36,2021-03-03,04:00:00,,2021-03-03 04:00:00,20.8343,23.5813,-0.730413
,,37,2021-03-03,05:00:00,,2021-03-03 05:00:00,20.877,24.0696,-0.413054
,,38,2021-03-03,06:00:00,,2021-03-03 06:00:00,20.877,23.9506,-0.481159
,,39,2021-03-03,07:00:00,,2021-03-03 07:00:00,21.2989,24.1886,0.0114926
,,40,2021-03-03,08:00:00,,2021-03-03 08:00:00,21.3844,25.5039,0.816607
,,41,2021-03-03,09:00:00,,2021-03-03 09:00:00,21.9184,27.6219,2.38743
,,42,2021-03-03,10:00:00,,2021-03-03 10:00:00,21.9718,28.7297,2.98766
,,43,2021-03-03,11:00:00,,2021-03-03 11:00:00,21.8597,28.0003,2.52844
,,44,2021-03-03,12:00:00,,2021-03-03 12:00:00,22.0039,32.221,4.64697
,,45,2021-03-03,13:00:00,,2021-03-03 13:00:00,21.817,28.5985,2.78956
,,46,2021-03-03,14:00:00,,2021-03-03 14:00:00,21.7742,30.6004,3.71075
,,47,2021-03-03,15:00:00,,2021-03-03 15:00:00,21.7582,30.4234,3.61442
,,48,2021-03-03,16:00:00,,2021-03-03 16:00:00,21.7048,28.6778,2.732
,,49,2021-03-03,17:00:00,,2021-03-03 17:00:00,21.7903,30.4631,3.66074
,,50,2021-03-03,18:00:00,,2021-03-03 18:00:00,21.7315,30.3441,3.55417
,,51,2021-03-03,19:00:00,,2021-03-03 19:00:00,21.6194,28.8914,2.763
,,52,2021-03-03,20:00:00,,2021-03-03 20:00:00,21.5766,28.9189,2.73954
,,53,2021-03-03,21:00:00,,2021-03-03 21:00:00,21.128,27.9423,1.8705
,,54,2021-03-03,22:00:00,,2021-03-03 22:00:00,21.0853,27.6738,1.69866
,,55,2021-03-03,23:00:00,,2021-03-03 23:00:00,21.1013,27.0695,1.40407
,,56,2021-03-04,00:00:00,,2021-03-04 00:00:00,21.1387,28.0125,1.91482
,,57,2021-03-04,01:00:00,,2021-03-04 01:00:00,21.112,28.0247,1.89796
,,58,2021-03-04,02:00:00,,2021-03-04 02:00:00,21.112,27.5669,1.66751
,,59,2021-03-04,03:00:00,,2021-03-04 03:00:00,21.1547,27.4998,1.67009
,,60,2021-03-04,04:00:00,,2021-03-04 04:00:00,21.0586,27.4754,1.5752
,,61,2021-03-04,05:00:00,,2021-03-04 05:00:00,21.0693,25.7877,0.701989
,,62,2021-03-04,06:00:00,,2021-03-04 06:00:00,21.0853,26.7613,1.23072
,,63,2021-03-04,07:00:00,,2021-03-04 07:00:00,21.4965,24.0696,0.110442
,,64,2021-03-04,08:00:00,,2021-03-04 08:00:00,21.4965,23.6149,-0.152514
,,65,2021-03-04,09:00:00,,2021-03-04 09:00:00,21.9184,24.2191,0.552612
,,66,2021-03-04,10:00:00,,2021-03-04 10:00:00,22.1427,24.2771,0.775371
,,67,2021-03-04,11:00:00,,2021-03-04 11:00:00,22.0039,21.2589,-1.16883
,,68,2021-03-04,12:00:00,,2021-03-04 12:00:00,21.817,20.4013,-1.88482
,,69,2021-03-04,13:00:00,,2021-03-04 13:00:00,21.5927,19.0188,-3.01822
,,70,2021-03-04,14:00:00,,2021-03-04 14:00:00,21.6087,22.5071,-0.718402
,,71,2021-03-04,15:00:00,,2021-03-04 15:00:00,21.4965,18.9303,-3.15998
,,72,2021-03-04,16:00:00,,2021-03-04 16:00:00,21.4645,18.5336,-3.47045
,,73,2021-03-04,17:00:00,,2021-03-04 17:00:00,21.4645,17.9843,-3.8729
,,74,2021-03-04,18:00:00,,2021-03-04 18:00:00,21.3684,18.97,-3.23728
,,75,2021-03-04,19:00:00,,2021-03-04 19:00:00,21.4538,18.3383,-3.62107
,,76,2021-03-04,20:00:00,,2021-03-04 20:00:00,21.3523,18.3352,-3.70644
,,77,2021-03-04,21:00:00,,2021-03-04 21:00:00,21.4111,17.9477,-3.94378
,,78,2021-03-04,22:00:00,,2021-03-04 22:00:00,20.9197,18.1827,-4.17234
,,79,2021-03-04,23:00:00,,2021-03-04 23:00:00,20.9037,18.1643,-4.19888
,,80,2021-03-05,00:00:00,,2021-03-05 00:00:00,20.877,17.8988,-4.41665
,,81,2021-03-05,01:00:00,,2021-03-05 01:00:00,20.9571,17.5326,-4.62579
,,82,2021-03-05,02:00:00,,2021-03-05 02:00:00,20.8877,16.9436,-5.13478
,,83,2021-03-05,03:00:00,,2021-03-05 03:00:00,20.8877,16.4706,-5.50832
,,84,2021-03-05,04:00:00,,2021-03-05 04:00:00,20.9037,16.144,-5.75884
,,85,2021-03-05,05:00:00,,2021-03-05 05:00:00,20.9037,16.5805,-5.40774
,,86,2021-03-05,06:00:00,,2021-03-05 06:00:00,20.845,16.1593,-5.79391
,,87,2021-03-05,07:00:00,,2021-03-05 07:00:00,21.2989,16.1654,-5.42206
,,88,2021-03-05,08:00:00,,2021-03-05 08:00:00,21.4111,16.8856,-4.75505
,,89,2021-03-05,09:00:00,,2021-03-05 09:00:00,22.0146,15.6649,-5.25979
,,90,2021-03-05,10:00:00,,2021-03-05 10:00:00,22.2656,17.7707,-3.37846
,,91,2021-03-05,11:00:00,,2021-03-05 11:00:00,22.084,16.9467,-4.16079
,,92,2021-03-05,12:00:00,,2021-03-05 12:00:00,21.8917,17.2396,-4.08863
,,93,2021-03-05,13:00:00,,2021-03-05 13:00:00,21.7208,16.2875,-4.98171
,,94,2021-03-05,14:00:00,,2021-03-05 14:00:00,21.7315,16.2387,-5.01279
,,95,2021-03-05,15:00:00,,2021-03-05 15:00:00,21.6621,16.3149,-5.00692
,,96,2021-03-05,16:00:00,,2021-03-05 16:00:00,21.6461,17.0321,-4.44955
,,97,2021-03-05,17:00:00,,2021-03-05 17:00:00,21.6781,16.8704,-4.55027
,,98,2021-03-05,18:00:00,,2021-03-05 18:00:00,21.6888,17.0352,-4.41245
,,99,2021-03-05,19:00:00,,2021-03-05 19:00:00,21.6621,18.0606,-3.65474
,,100,2021-03-05,20:00:00,,2021-03-05 20:00:00,21.6888,18.146,-3.56972
,,101,2021-03-05,21:00:00,,2021-03-05 21:00:00,21.6781,18.8785,-3.04759
,,102,2021-03-05,22:00:00,,2021-03-05 22:00:00,21.6888,19.4949,-2.60595
,,103,2021-03-05,23:00:00,,2021-03-05 23:00:00,21.7048,19.266,-2.75203
,,104,2021-03-06,00:00:00,,2021-03-06 00:00:00,21.5339,17.7249,-4.01009
,,105,2021-03-06,01:00:00,,2021-03-06 01:00:00,21.566,17.1572,-4.41738
,,106,2021-03-06,02:00:00,,2021-03-06 02:00:00,21.566,16.7819,-4.71107
,,107,2021-03-06,03:00:00,,2021-03-06 03:00:00,21.5499,16.6354,-4.84026
,,108,2021-03-06,04:00:00,,2021-03-06 04:00:00,21.5766,16.1959,-5.17277
,,109,2021-03-06,05:00:00,,2021-03-06 05:00:00,21.5766,15.8236,-5.47957
,,110,2021-03-06,06:00:00,,2021-03-06 06:00:00,21.5072,15.5093,-5.79946
,,111,2021-03-06,07:00:00,,2021-03-06 07:00:00,21.4645,15.2804,-6.02896
,,112,2021-03-06,08:00:00,,2021-03-06 08:00:00,21.6087,15.3841,-5.82432
,,113,2021-03-06,09:00:00,,2021-03-06 09:00:00,21.6087,15.8267,-5.4512
,,114,2021-03-06,10:00:00,,2021-03-06 10:00:00,21.6194,16.0861,-5.22815
,,115,2021-03-06,11:00:00,,2021-03-06 11:00:00,21.7475,16.2875,-4.96012
,,116,2021-03-06,12:00:00,,2021-03-06 12:00:00,21.7903,16.8307,-4.49053
,,117,2021-03-06,13:00:00,,2021-03-06 13:00:00,21.8009,17.1695,-4.21683
,,118,2021-03-06,14:00:00,,2021-03-06 14:00:00,21.833,17.4197,-3.9979
,,119,2021-03-06,15:00:00,,2021-03-06 15:00:00,21.817,16.9406,-4.38238
,,120,2021-03-06,16:00:00,,2021-03-06 16:00:00,21.7903,16.0647,-5.10773
,,121,2021-03-06,17:00:00,,2021-03-06 17:00:00,21.7475,15.4574,-5.65029
,,122,2021-03-06,18:00:00,,2021-03-06 18:00:00,21.7315,15.3079,-5.79098
,,123,2021-03-06,19:00:00,,2021-03-06 19:00:00,21.6621,14.9508,-6.15631
,,124,2021-03-06,20:00:00,,2021-03-06 20:00:00,21.6621,15.1766,-5.95975
,,125,2021-03-06,21:00:00,,2021-03-06 21:00:00,21.7048,15.7961,-5.39918
,,126,2021-03-06,22:00:00,,2021-03-06 22:00:00,21.6621,16.2844,-5.03168
,,127,2021-03-06,23:00:00,,2021-03-06 23:00:00,21.6354,16.5621,-4.82947
,,128,2021-03-07,00:00:00,,2021-03-07 00:00:00,21.6461,16.492,-4.87707
,,129,2021-03-07,01:00:00,,2021-03-07 01:00:00,21.6461,16.5103,-4.86238
,,130,2021-03-07,02:00:00,,2021-03-07 02:00:00,21.6781,16.2966,-5.00882
,,131,2021-03-07,03:00:00,,2021-03-07 03:00:00,21.1707,16.5164,-5.24245
,,132,2021-03-07,04:00:00,,2021-03-07 04:00:00,21.1387,16.141,-5.57144
,,133,2021-03-07,05:00:00,,2021-03-07 05:00:00,21.1013,15.6802,-5.98225
,,134,2021-03-07,06:00:00,,2021-03-07 06:00:00,21.0426,15.2255,-6.41486
,,135,2021-03-07,07:00:00,,2021-03-07 07:00:00,21.5766,14.6975,-6.44824
,,136,2021-03-07,08:00:00,,2021-03-07 08:00:00,21.6621,14.5571,-6.50536
,,137,2021-03-07,09:00:00,,2021-03-07 09:00:00,22.2229,14.0352,-6.53535
,,138,2021-03-07,10:00:00,,2021-03-07 10:00:00,22.5059,13.4768,-6.8404
,,139,2021-03-07,11:00:00,,2021-03-07 11:00:00,22.2816,13.6934,-6.81028
,,140,2021-03-07,12:00:00,,2021-03-07 12:00:00,22.1427,13.7331,-6.8827
,,141,2021-03-07,13:00:00,,2021-03-07 13:00:00,21.9718,13.4798,-7.2601
,,142,2021-03-07,14:00:00,,2021-03-07 14:00:00,21.9612,13.431,-7.31564
,,143,2021-03-07,15:00:00,,2021-03-07 15:00:00,21.8597,13.4737,-7.35476
,,144,2021-03-07,16:00:00,,2021-03-07 16:00:00,21.833,13.962,-6.91344
,,145,2021-03-07,17:00:00,,2021-03-07 17:00:00,21.8597,14.2092,-6.66352
,,146,2021-03-07,18:00:00,,2021-03-07 18:00:00,21.833,14.5144,-6.40733
,,147,2021-03-07,19:00:00,,2021-03-07 19:00:00,21.7742,14.6273,-6.35291
,,148,2021-03-07,20:00:00,,2021-03-07 20:00:00,21.7582,14.8379,-6.17866
,,149,2021-03-07,21:00:00,,2021-03-07 21:00:00,21.7582,14.9172,-6.10878
,,150,2021-03-07,22:00:00,,2021-03-07 22:00:00,21.7582,14.9538,-6.07665
,,151,2021-03-07,23:00:00,,2021-03-07 23:00:00,21.6781,14.9142,-6.1756
,,152,2021-03-08,00:00:00,,2021-03-08 00:00:00,21.7315,14.5296,-6.47459
,,153,2021-03-08,01:00:00,,2021-03-08 01:00:00,21.6461,14.493,-6.57576
,,154,2021-03-08,02:00:00,,2021-03-08 02:00:00,21.6354,14.7372,-6.36604
,,155,2021-03-08,03:00:00,,2021-03-08 03:00:00,21.7048,14.9142,-6.15422
,,156,2021-03-08,04:00:00,,2021-03-08 04:00:00,21.6781,14.8013,-6.2751
,,157,2021-03-08,05:00:00,,2021-03-08 05:00:00,21.6461,14.8959,-6.21734
,,158,2021-03-08,06:00:00,,2021-03-08 06:00:00,21.6461,15.0118,-6.11576
,,159,2021-03-08,07:00:00,,2021-03-08 07:00:00,21.6888,15.4177,-5.7313
,,160,2021-03-08,08:00:00,,2021-03-08 08:00:00,21.6781,15.9121,-5.32423
,,161,2021-03-08,09:00:00,,2021-03-08 09:00:00,21.7475,17.0535,-4.35043
,,162,2021-03-08,10:00:00,,2021-03-08 10:00:00,22.2656,17.8531,-3.31641
,,163,2021-03-08,11:00:00,,2021-03-08 11:00:00,22.2229,19.2355,-2.34679
,,164,2021-03-08,12:00:00,,2021-03-08 12:00:00,22.1695,20.1602,-1.75431
,,165,2021-03-08,13:00:00,,2021-03-08 13:00:00,22.116,20.7797,-1.3866
,,166,2021-03-08,14:00:00,,2021-03-08 14:00:00,22.1267,21.0117,-1.2263
,,167,2021-03-08,15:00:00,,2021-03-08 15:00:00,22.1427,21.7594,-0.734672
,,168,2021-03-08,16:00:00,,2021-03-08 16:00:00,22.1534,22.1836,-0.460812
,,169,2021-03-08,17:00:00,,2021-03-08 17:00:00,22.084,22.8702,-0.0996164
,,170,2021-03-08,18:00:00,,2021-03-08 18:00:00,22.1695,23.2639,0.207654
,,171,2021-03-08,19:00:00,,2021-03-08 19:00:00,22.1962,23.7644,0.524549
,,172,2021-03-08,20:00:00,,2021-03-08 20:00:00,21.8437,24.7745,0.803749
,,173,2021-03-08,21:00:00,,2021-03-08 21:00:00,21.6781,25.3605,0.987973
,,174,2021-03-08,22:00:00,,2021-03-08 22:00:00,21.6087,25.9312,1.23858
,,175,2021-03-08,23:00:00,,2021-03-08 23:00:00,21.6194,26.1387,1.35878
,,176,2021-03-09,00:00:00,,2021-03-09 00:00:00,21.6087,26.6239,1.6064
,,177,2021-03-09,01:00:00,,2021-03-09 01:00:00,21.566,27.4174,1.98079
,,178,2021-03-09,02:00:00,,2021-03-09 02:00:00,21.5766,27.7684,2.16836
,,179,2021-03-09,03:00:00,,2021-03-09 03:00:00,21.5339,27.6799,2.08688
,,180,2021-03-09,04:00:00,,2021-03-09 04:00:00,21.5499,27.5883,2.05416
,,181,2021-03-09,05:00:00,,2021-03-09 05:00:00,21.5232,27.5883,2.03125
,,182,2021-03-09,06:00:00,,2021-03-09 06:00:00,21.4965,27.4846,1.95553
,,183,2021-03-09,07:00:00,,2021-03-09 07:00:00,21.9879,26.8162,2.03125
,,184,2021-03-09,08:00:00,,2021-03-09 08:00:00,22.1267,26.8711,2.1787
,,185,2021-03-09,09:00:00,,2021-03-09 09:00:00,22.3671,27.0817,2.49403
,,186,2021-03-09,10:00:00,,2021-03-09 10:00:00,22.4365,27.0451,2.5344
,,187,2021-03-09,11:00:00,,2021-03-09 11:00:00,22.3243,26.6331,2.22267
,,188,2021-03-09,12:00:00,,2021-03-09 12:00:00,22.4365,25.6535,1.79291
,,189,2021-03-09,13:00:00,,2021-03-09 13:00:00,22.2816,25.1408,1.3793
,,190,2021-03-09,14:00:00,,2021-03-09 14:00:00,22.3083,23.6118,0.529873
,,191,2021-03-09,15:00:00,,2021-03-09 15:00:00,22.2816,22.8428,0.0497144
,,192,2021-03-09,16:00:00,,2021-03-09 16:00:00,22.351,22.9801,0.19075
,,193,2021-03-09,17:00:00,,2021-03-09 17:00:00,22.3777,25.5039,1.6612
,,194,2021-03-09,18:00:00,,2021-03-09 18:00:00,22.335,25.9007,1.84078
,,195,2021-03-09,19:00:00,,2021-03-09 19:00:00,22.3243,25.8396,1.79867
,,196,2021-03-09,20:00:00,,2021-03-09 20:00:00,22.1534,25.6046,1.52554
,,197,2021-03-09,21:00:00,,2021-03-09 21:00:00,22.2389,25.1987,1.37517
,,198,2021-03-09,22:00:00,,2021-03-09 22:00:00,22.1695,25.0004,1.20611
,,199,2021-03-09,23:00:00,,2021-03-09 23:00:00,22.1855,24.6921,1.04703
,,200,2021-03-10,00:00:00,,2021-03-10 00:00:00,22.1,24.7562,1.0107
,,201,2021-03-10,01:00:00,,2021-03-10 01:00:00,22.1267,25.0584,1.20213
,,202,2021-03-10,02:00:00,,2021-03-10 02:00:00,22.0573,25.6992,1.49526
,,203,2021-03-10,03:00:00,,2021-03-10 03:00:00,22.0573,26.1112,1.71748
,,204,2021-03-10,04:00:00,,2021-03-10 04:00:00,22.0573,26.508,1.92855
,,205,2021-03-10,05:00:00,,2021-03-10 05:00:00,22.0573,26.8223,2.09381
,,206,2021-03-10,06:00:00,,2021-03-10 06:00:00,21.9718,27.1092,2.16998
,,207,2021-03-10,07:00:00,,2021-03-10 07:00:00,21.9718,27.5212,2.38188
,,208,2021-03-10,08:00:00,,2021-03-10 08:00:00,22.1267,27.9332,2.72405
,,209,2021-03-10,09:00:00,,2021-03-10 09:00:00,22.4472,28.3146,3.19112
,,210,2021-03-10,10:00:00,,2021-03-10 10:00:00,22.4632,28.1926,3.14376
,,211,2021-03-10,11:00:00,,2021-03-10 11:00:00,22.4365,26.6423,2.3233
,,212,2021-03-10,12:00:00,,2021-03-10 12:00:00,22.4205,26.7613,2.37227
,,213,2021-03-10,13:00:00,,2021-03-10 13:00:00,22.3938,26.038,1.96489
,,214,2021-03-10,14:00:00,,2021-03-10 14:00:00,22.4472,25.6565,1.80366
,,215,2021-03-10,15:00:00,,2021-03-10 15:00:00,22.4472,25.7603,1.86016
,,216,2021-03-10,16:00:00,,2021-03-10 16:00:00,22.2229,26.0105,1.8045
,,217,2021-03-10,17:00:00,,2021-03-10 17:00:00,22.335,26.2547,2.03098
,,218,2021-03-10,18:00:00,,2021-03-10 18:00:00,22.2816,26.7918,2.2696
,,219,2021-03-10,19:00:00,,2021-03-10 19:00:00,22.335,27.2099,2.53306
,,220,2021-03-10,20:00:00,,2021-03-10 20:00:00,22.0039,27.7714,2.53674
,,221,2021-03-10,21:00:00,,2021-03-10 21:00:00,21.833,28.1163,2.56368
,,222,2021-03-10,22:00:00,,2021-03-10 22:00:00,21.8437,27.982,2.50546
,,223,2021-03-10,23:00:00,,2021-03-10 23:00:00,21.8009,27.9515,2.45339
,,224,2021-03-11,00:00:00,,2021-03-11 00:00:00,21.8437,28.2933,2.66127
,,225,2021-03-11,01:00:00,,2021-03-11 01:00:00,21.7742,29.1112,3.00362
,,226,2021-03-11,02:00:00,,2021-03-11 02:00:00,21.7742,30.5699,3.69657
,,227,2021-03-11,03:00:00,,2021-03-11 03:00:00,21.7582,31.397,4.06259
,,228,2021-03-11,04:00:00,,2021-03-11 04:00:00,21.8437,31.8791,4.35457
,,229,2021-03-11,05:00:00,,2021-03-11 05:00:00,21.7742,32.2454,4.45723
,,230,2021-03-11,06:00:00,,2021-03-11 06:00:00,21.7048,31.8883,4.23754
,,231,2021-03-11,07:00:00,,2021-03-11 07:00:00,22.2816,32.2362,4.89628
,,232,2021-03-11,08:00:00,,2021-03-11 08:00:00,22.4098,32.8374,5.2739
,,233,2021-03-11,09:00:00,,2021-03-11 09:00:00,22.351,34.9615,6.12763
,,234,2021-03-11,10:00:00,,2021-03-11 10:00:00,22.5059,37.525,7.29509
,,235,2021-03-11,11:00:00,,2021-03-11 11:00:00,22.7035,39.2462,8.12945
,,236,2021-03-11,12:00:00,,2021-03-11 12:00:00,23.0293,40.0366,8.71515
,,237,2021-03-11,13:00:00,,2021-03-11 13:00:00,22.9973,40.7782,8.95825
,,238,2021-03-11,14:00:00,,2021-03-11 14:00:00,22.9011,42.2858,9.41097
,,239,2021-03-11,15:00:00,,2021-03-11 15:00:00,22.8744,42.3224,9.39978
,,240,2021-03-11,16:00:00,,2021-03-11 16:00:00,23.2963,42.6917,9.90968
,,241,2021-03-11,17:00:00,,2021-03-11 17:00:00,22.4632,45.4932,10.1054
,,242,2021-03-11,18:00:00,,2021-03-11 18:00:00,22.7302,48.1697,11.2079
,,243,2021-03-11,19:00:00,,2021-03-11 19:00:00,22.1,39.5148,7.69031
,,244,2021-03-11,20:00:00,,2021-03-11 20:00:00,22.2656,31.3664,4.49044
,,245,2021-03-11,21:00:00,,2021-03-11 21:00:00,22.335,29.8833,3.8596
,,246,2021-03-11,22:00:00,,2021-03-11 22:00:00,22.2389,29.4591,3.57323
,,247,2021-03-11,23:00:00,,2021-03-11 23:00:00,22.1695,28.5405,3.06449
,,248,2021-03-12,00:00:00,,2021-03-12 00:00:00,22.2229,27.6768,2.6766
,,249,2021-03-12,01:00:00,,2021-03-12 01:00:00,22.2389,27.1275,2.40808
,,250,2021-03-12,02:00:00,,2021-03-12 02:00:00,22.2549,27.1275,2.42179
,,251,2021-03-12,03:00:00,,2021-03-12 03:00:00,22.1534,27.2862,2.41693
,,252,2021-03-12,04:00:00,,2021-03-12 04:00:00,22.1427,27.6249,2.58143
,,253,2021-03-12,05:00:00,,2021-03-12 05:00:00,22.084,27.6493,2.54347
,,254,2021-03-12,06:00:00,,2021-03-12 06:00:00,22.1267,27.5212,2.51471
,,255,2021-03-12,07:00:00,,2021-03-12 07:00:00,22.116,27.4449,2.46648
,,256,2021-03-12,08:00:00,,2021-03-12 08:00:00,22.1695,27.3747,2.47622
,,257,2021-03-12,09:00:00,,2021-03-12 09:00:00,22.5486,26.6514,2.42393
,,258,2021-03-12,10:00:00,,2021-03-12 10:00:00,22.4952,25.7053,1.87117
,,259,2021-03-12,11:00:00,,2021-03-12 11:00:00,22.4098,24.1215,0.911697
,,260,2021-03-12,12:00:00,,2021-03-12 12:00:00,22.4472,22.5315,-0.000667015
,,261,2021-03-12,13:00:00,,2021-03-12 13:00:00,22.335,23.3646,0.406674
,,262,2021-03-12,14:00:00,,2021-03-12 14:00:00,22.3243,23.3463,0.386839
,,263,2021-03-12,15:00:00,,2021-03-12 15:00:00,22.3243,22.8946,0.116888
,,264,2021-03-12,16:00:00,,2021-03-12 16:00:00,22.2389,22.977,0.094708
,,265,2021-03-12,17:00:00,,2021-03-12 17:00:00,22.1534,21.5457,-0.860918
,,266,2021-03-12,18:00:00,,2021-03-12 18:00:00,22.1,19.7971,-2.05847
,,267,2021-03-12,19:00:00,,2021-03-12 19:00:00,21.9879,18.9425,-2.74735
,,268,2021-03-12,20:00:00,,2021-03-12 20:00:00,21.9718,18.1125,-3.36296
,,269,2021-03-12,21:00:00,,2021-03-12 21:00:00,21.8597,17.8775,-3.62957
,,270,2021-03-12,22:00:00,,2021-03-12 22:00:00,21.9024,17.5235,-3.86207
,,271,2021-03-12,23:00:00,,2021-03-12 23:00:00,21.8757,17.3037,-4.0522
,,272,2021-03-13,00:00:00,,2021-03-13 00:00:00,21.3951,17.554,-4.25247
,,273,2021-03-13,01:00:00,,2021-03-13 01:00:00,21.3684,17.4868,-4.32523
,,274,2021-03-13,02:00:00,,2021-03-13 02:00:00,21.3096,17.5967,-4.28981
,,275,2021-03-13,03:00:00,,2021-03-13 03:00:00,21.2989,17.5784,-4.31237
,,276,2021-03-13,04:00:00,,2021-03-13 04:00:00,21.2829,17.5967,-4.31159
,,277,2021-03-13,05:00:00,,2021-03-13 05:00:00,21.2722,17.4685,-4.41752
,,278,2021-03-13,06:00:00,,2021-03-13 06:00:00,21.2135,16.4858,-5.23226
,,279,2021-03-13,07:00:00,,2021-03-13 07:00:00,21.7315,15.552,-5.58288
,,280,2021-03-13,08:00:00,,2021-03-13 08:00:00,21.8009,15.2346,-5.79827
,,281,2021-03-13,09:00:00,,2021-03-13 09:00:00,22.2976,15.3262,-5.32078
,,282,2021-03-13,10:00:00,,2021-03-13 10:00:00,22.4365,15.8846,-4.73577
,,283,2021-03-13,11:00:00,,2021-03-13 11:00:00,22.3243,16.2417,-4.5313
,,284,2021-03-13,12:00:00,,2021-03-13 12:00:00,22.116,16.3607,-4.60271
,,285,2021-03-13,13:00:00,,2021-03-13 13:00:00,22.1695,16.3607,-4.55952
,,286,2021-03-13,14:00:00,,2021-03-13 14:00:00,22.1427,16.5896,-4.39655
,,287,2021-03-13,15:00:00,,2021-03-13 15:00:00,22.0413,17.203,-3.99536
,,288,2021-03-13,16:00:00,,2021-03-13 16:00:00,22.0413,18.0514,-3.35146
,,289,2021-03-13,17:00:00,,2021-03-13 17:00:00,22.0733,17.5631,-3.69256
,,290,2021-03-13,18:00:00,,2021-03-13 18:00:00,22.0413,18.1643,-3.26779
,,291,2021-03-13,19:00:00,,2021-03-13 19:00:00,22.0306,18.3749,-3.12175
,,292,2021-03-13,20:00:00,,2021-03-13 20:00:00,22.0306,18.9639,-2.69703
,,293,2021-03-13,21:00:00,,2021-03-13 21:00:00,22.084,19.4247,-2.32879
,,294,2021-03-13,22:00:00,,2021-03-13 22:00:00,22.0306,20.5631,-1.60031
,,295,2021-03-13,23:00:00,,2021-03-13 23:00:00,22.0306,21.2131,-1.17604
,,296,2021-03-14,00:00:00,,2021-03-14 00:00:00,22.0413,21.735,-0.83477
